Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000078490,0.609537593,-0.137535809,0.472001784,0.015143366,0.917578742,22.56395844,Not rescued,Cfap74
ENSMUSG00000078515,-0.545857462,0.217760452,-0.328097011,2.9156744502106e-05,0.634905488,39.89328106,Partially rescued,Ddi2
ENSMUSG00000078651,1.305480512,-0.141301599,1.164178913,5.01452226674173e-05,0.955139691,10.82372337,Not rescued,Aoc2
ENSMUSG00000078670,0.873025175,-0.091270141,0.781755035,0.025020558,0.975287031,10.45446834,Not rescued,Fam174b
ENSMUSG00000078671,-0.53409125,0.335945624,-0.198145627,6.78532014524025e-07,0.172048467,62.90041701,Partially rescued,Chd2
ENSMUSG00000078763,2.902631702,0.124908721,3.027540424,4.13040665630836e-07,0.972827537,-4.303292115,Worsened,Slfn1
ENSMUSG00000078771,1.524731057,-0.125184875,1.399546183,3.446981446549e-10,0.940009817,8.210292162,Not rescued,Evi2a
ENSMUSG00000078853,0.781014505,0.159218033,0.940232538,9.03871602286993e-05,0.883060828,-20.38605323,Worsened,Igtp
ENSMUSG00000078902,-0.96177475,0.147449611,-0.814325139,0.005314779,0.95691017,15.33099211,Not rescued,NA
ENSMUSG00000078920,0.941559749,0.367557342,1.309117091,0.00209445,0.750251255,-39.0370704,Worsened,Ifi47
ENSMUSG00000078945,1.201693981,0.13846087,1.340154851,0.010898353,0.966313525,-11.52214062,Worsened,Naip2
ENSMUSG00000078974,0.705311143,-0.185210528,0.520100616,1.55749079965904e-07,0.746416719,26.25940757,Not rescued,Sec61g
ENSMUSG00000079017,2.544873634,0.115040575,2.659914209,7.76167990007733e-26,0.947560486,-4.520482792,Worsened,Ifi27l2a
ENSMUSG00000079055,0.5689785,-0.095859656,0.473118844,8.98304536835063e-08,0.871011753,16.84767634,Not rescued,Slc8a3
ENSMUSG00000079111,0.556198583,-0.235857968,0.320340615,2.65297688886687e-11,0.258257335,42.40535222,Partially rescued,Kdelr2
ENSMUSG00000079227,2.563641848,-0.069183711,2.494458137,3.92664364212114e-06,0.987297712,2.698649627,Not rescued,Ccr5
ENSMUSG00000079278,-0.693769439,0.032307275,-0.661462164,3.72925168051786e-06,0.977672732,4.656774048,Not rescued,Tmem233
ENSMUSG00000079293,2.769645317,0.469311093,3.23895641,2.96135773055604e-12,0.748298332,-16.94480841,Worsened,Clec7a
ENSMUSG00000079419,2.198561854,-0.455805092,1.742756762,2.24003570271386e-11,0.722524367,20.7319658,Not rescued,Ms4a6c
ENSMUSG00000079428,2.009447987,-0.102318136,1.907129851,6.02715378048731e-11,0.969611641,5.091852904,Not rescued,Tceal7
ENSMUSG00000079434,0.517058288,-0.109073039,0.407985249,0.001356608,0.906161204,21.09492135,Not rescued,Neu2
ENSMUSG00000079442,0.600256475,-0.232593527,0.367662948,7.80540782480151e-05,0.67672751,38.7490243,Partially rescued,St6galnac4
ENSMUSG00000079499,0.528046923,-0.13567111,0.392375813,0.001123712,0.86985567,25.69300268,Not rescued,6530402F18Rik
ENSMUSG00000079523,1.677216032,-0.236578016,1.440638016,1.11483633057702e-39,0.605387809,14.10539916,Not rescued,Tmsb10
ENSMUSG00000079547,2.076490086,0.084716202,2.161206288,1.00058416671245e-11,0.971509096,-4.079778762,Worsened,H2-DMb1
ENSMUSG00000079560,-0.506914329,0.057567705,-0.449346623,0.01000276,0.971509096,11.356496,Not rescued,Hoxa3
ENSMUSG00000079669,1.119664565,0.286830658,1.406495223,0.017275496,0.895854358,-25.6175525,Worsened,Gm17396
ENSMUSG00000079685,0.873445691,-0.129570669,0.743875022,0.022863264,0.96241507,14.83442767,Not rescued,Ulbp1
ENSMUSG00000079884,0.531895158,0.013186367,0.545081525,0.023392345,0.991223866,-2.479128908,Worsened,NA
ENSMUSG00000081683,1.158113726,-0.122075942,1.036037784,0.000179473,0.959040064,10.5409287,Not rescued,Fzd10
ENSMUSG00000082536,0.662489324,0.153218198,0.815707523,0.013414784,0.90795444,-23.1276479,Worsened,NA
ENSMUSG00000084771,0.500010682,0.021706012,0.521716695,0.042967248,0.989343838,-4.341109742,Worsened,A230072E10Rik
ENSMUSG00000084790,-1.475035373,0.425336224,-1.049699148,5.54436583910519e-10,0.634017747,28.83566267,Not rescued,NA
ENSMUSG00000084796,1.799924159,0.115648669,1.915572828,0.00020691,0.972866717,-6.425196765,Worsened,NA
ENSMUSG00000084803,0.966592018,-1.111677949,-0.145085932,0.036973013,0.292551826,115.0100486,Rescued,5830444B04Rik
ENSMUSG00000084819,1.02390399,-0.019671561,1.004232429,3.53223673583101e-07,0.989343838,1.92123098,Not rescued,Gm11967
ENSMUSG00000084883,-0.640618125,-0.014857036,-0.655475161,2.7856092402824e-10,0.986488353,-2.319172011,Worsened,Ccdc85c
ENSMUSG00000084939,4.74461857,0.242679782,4.987298353,5.08175253000956e-37,0.8715036,-5.114842823,Worsened,NA
ENSMUSG00000085027,5.994742759,0.693934199,6.688676958,1.24117391669593e-11,0.669692812,-11.5757127,Worsened,NA
ENSMUSG00000085088,0.866650196,-0.498284285,0.368365911,0.002459363,0.565326174,57.49543326,Partially rescued,NA
ENSMUSG00000085151,-0.75279822,0.529811206,-0.222987014,0.000115475,0.27126889,70.37891327,Partially rescued,1110018N20Rik
ENSMUSG00000085175,0.790006098,0.105716266,0.895722364,0.041992691,0.966736332,-13.38170254,Worsened,Gm11423
ENSMUSG00000085241,0.756541685,0.085623489,0.842165173,0.000183371,0.955621736,-11.31774898,Worsened,Snhg3
ENSMUSG00000085272,1.614487905,0.26386664,1.878354545,2.87192994006839e-05,0.89624057,-16.34367397,Worsened,Sbk3
ENSMUSG00000085348,-0.655484686,0.139906293,-0.515578393,0.000321417,0.888488038,21.34394533,Not rescued,NA
ENSMUSG00000085379,0.635200899,0.021419753,0.656620652,0.003911274,0.989318902,-3.372122597,Worsened,2310058D17Rik
ENSMUSG00000085419,0.968994988,0.139586041,1.108581029,0.001565235,0.949736764,-14.40523869,Worsened,Gm11734
ENSMUSG00000085457,0.848719559,-0.209061296,0.639658262,0.000149742,0.858056003,24.63255313,Not rescued,1110046J04Rik
ENSMUSG00000085622,0.52712283,-0.150003122,0.377119708,0.000652909,0.844797851,28.45695795,Not rescued,3110056K07Rik
ENSMUSG00000085723,1.083186648,-0.220772179,0.862414469,3.28284822336514e-05,0.865850426,20.38173006,Not rescued,Gm15915
ENSMUSG00000085767,0.951827518,0.12382827,1.075655788,0.013040265,0.96241507,-13.00952823,Worsened,NA
ENSMUSG00000085768,-0.939694743,0.495612067,-0.444082676,0.007806761,0.704833479,52.74181547,Partially rescued,NA
ENSMUSG00000085772,3.506076561,0.382575777,3.888652338,8.66929155510156e-24,0.73296953,-10.91179186,Worsened,D630024D03Rik
ENSMUSG00000085779,0.64822495,0.074239053,0.722464003,3.08102134945244e-06,0.94170177,-11.45266822,Worsened,NA
ENSMUSG00000085965,0.617496011,-0.01321167,0.604284341,0.000371118,0.990607791,2.139555541,Not rescued,NA
ENSMUSG00000086003,0.678081606,0.042426556,0.720508162,0.004807408,0.978387664,-6.256851072,Worsened,B230206L02Rik
ENSMUSG00000086219,3.013276046,-0.273091068,2.740184978,7.39287764789499e-40,0.76667798,9.06292898,Not rescued,Srrm4os
ENSMUSG00000086233,3.07743992,-0.577188345,2.500251574,3.92383755093983e-15,0.642173824,18.7554708,Not rescued,NA
ENSMUSG00000086298,-0.82187706,0.007356691,-0.814520369,2.81409432520985e-07,0.993416268,0.895108461,Not rescued,Gm11716
ENSMUSG00000086316,0.5679579,-0.030599955,0.537357945,7.74629985394496e-07,0.974531383,5.387715386,Not rescued,Nbdy
ENSMUSG00000086322,2.606862998,0.105125443,2.711988441,8.56885491063927e-08,0.976042526,-4.032641651,Worsened,Zfp593os
ENSMUSG00000086324,1.169855721,0.501958251,1.671813972,0.020436645,0.818718556,-42.90770579,Worsened,NA
ENSMUSG00000086350,0.714952416,0.230118073,0.945070489,0.00045473,0.783244242,-32.18648794,Worsened,NA
ENSMUSG00000086363,1.747404646,0.263559076,2.010963723,1.76772350060751e-06,0.879836516,-15.08288747,Worsened,A330102I10Rik
ENSMUSG00000086370,-0.607403081,0.375217502,-0.232185579,0.003307953,0.559010579,61.77405312,Partially rescued,Ftx
ENSMUSG00000086429,0.92686044,-0.042973827,0.883886612,3.5370348572857e-13,0.966311624,4.636493835,Not rescued,Gt(ROSA)26Sor
ENSMUSG00000086454,1.700308999,-0.025937418,1.674371581,0.000228848,0.991223866,1.525453182,Not rescued,Platr14
ENSMUSG00000086474,1.456818269,0.179382997,1.636201267,8.61571320632642e-05,0.931063288,-12.31334073,Worsened,NA
ENSMUSG00000086607,0.796883693,-0.053981498,0.742902194,0.022283417,0.981341275,6.77407489,Not rescued,1700066O22Rik
ENSMUSG00000086714,1.371358817,-0.14201821,1.229340607,0.000335589,0.958250974,10.35602121,Not rescued,0610009E02Rik
ENSMUSG00000086782,-0.524456579,0.439844131,-0.084612448,0.01838234,0.456486465,83.86664382,Rescued,E130102H24Rik
ENSMUSG00000086859,0.563551417,-0.080101087,0.48345033,0.000616926,0.94364775,14.2136253,Not rescued,Snhg20
ENSMUSG00000087006,1.730294364,-0.408494039,1.321800325,7.05936358956837e-05,0.864862096,23.60835517,Not rescued,Gm13889
ENSMUSG00000087028,0.91170944,0.053483847,0.965193287,0.009757806,0.982777475,-5.866325952,Worsened,Gm13387
ENSMUSG00000087141,2.492548598,-0.279437411,2.213111187,2.99223057442898e-19,0.815519239,11.21091125,Not rescued,Plcxd2
ENSMUSG00000087165,0.835901312,-0.242109075,0.593792237,0.000554729,0.816934168,28.96383481,Not rescued,2010001A14Rik
ENSMUSG00000087221,0.578051733,-0.102796065,0.475255668,0.007414249,0.94364775,17.78319471,Not rescued,NA
ENSMUSG00000087336,0.758745535,0.216450486,0.975196021,0.004686041,0.867625845,-28.52741481,Worsened,NA
ENSMUSG00000087366,-0.647055448,0.262782013,-0.384273436,0.000444075,0.713696939,40.61197743,Partially rescued,Junos
ENSMUSG00000087380,-0.522077589,0.012979756,-0.509097833,1.38805081047575e-06,0.988228502,2.486173787,Not rescued,2210408F21Rik
ENSMUSG00000087408,-0.656188329,-0.090616411,-0.74680474,0.000546186,0.951775333,-13.80951274,Worsened,Gdf1
ENSMUSG00000087410,-1.040856974,0.3430172,-0.697839774,1.32501834364278e-09,0.540129005,32.95526748,Partially rescued,2310065F04Rik
ENSMUSG00000087497,0.885297038,-0.095528416,0.789768622,0.000355824,0.959040064,10.79054961,Not rescued,NA
ENSMUSG00000087523,-0.538648046,-0.101329145,-0.639977191,5.11952933522817e-05,0.8930846,-18.81175391,Worsened,NA
ENSMUSG00000087574,0.509994433,-0.108223006,0.401771426,0.000146174,0.8715036,21.220429,Not rescued,C030037D09Rik
ENSMUSG00000087579,1.520756316,-0.249019084,1.271737232,1.28693059069806e-10,0.846394802,16.37468681,Not rescued,Hectd2os
ENSMUSG00000087611,-0.530769631,-0.062687744,-0.593457375,0.04261038,0.976533954,-11.8107255,Worsened,NA
ENSMUSG00000089687,1.297458101,0.48283714,1.780295241,0.007324101,0.783244242,-37.2140834,Worsened,Rab42
ENSMUSG00000089718,0.738646339,0.030243326,0.768889665,0.00010251,0.982777475,-4.094425718,Worsened,NA
ENSMUSG00000089762,1.091076675,-0.03577743,1.055299245,0.000270454,0.987374512,3.279094009,Not rescued,Ier5l
ENSMUSG00000089809,1.861917608,-0.421221551,1.440696057,8.54737411924762e-06,0.827361071,22.62299629,Not rescued,A930011G23Rik
ENSMUSG00000089889,1.021574369,-0.251056896,0.770517473,0.000190926,0.850066873,24.57548893,Not rescued,NA
ENSMUSG00000090084,0.723880196,0.054798519,0.778678714,0.005503602,0.976533954,-7.57010883,Worsened,Srpx
ENSMUSG00000090088,0.590072429,0.057339874,0.647412303,0.026675219,0.976533954,-9.717429843,Worsened,Gm15934
ENSMUSG00000090122,3.902082395,0.123835853,4.025918248,2.37471928693961e-11,0.971509096,-3.17358376,Worsened,Kcne5
ENSMUSG00000090173,1.408938195,0.321164027,1.730102222,0.000757137,0.850368621,-22.79475621,Worsened,Fbxw10
ENSMUSG00000090272,0.600684126,0.241348428,0.842032554,1.24583017498536e-05,0.588133011,-40.17892569,Worsened,Mndal
ENSMUSG00000090290,-0.617391719,0.135491297,-0.481900422,3.20178181777222e-06,0.849708928,21.94575873,Not rescued,Tarbp1
ENSMUSG00000090877,2.294808712,-1.500878167,0.793930545,0.023695115,0.652996011,65.40319284,Partially rescued,Hspa1b
ENSMUSG00000090942,1.306369423,-0.297400186,1.008969238,0.036580389,0.942949238,22.76539702,Not rescued,F830016B08Rik
ENSMUSG00000091154,0.551987418,-0.587771859,-0.035784441,0.029908257,0.325376728,106.4828363,Rescued,NA
ENSMUSG00000091337,0.745564028,-0.080467761,0.665096267,9.07940948619752e-19,0.867625845,10.79287067,Not rescued,Eid1
ENSMUSG00000091686,0.797819613,0.735089837,1.53290945,0.017396462,0.295774573,-92.13734836,Worsened,4930471C04Rik
ENSMUSG00000091898,1.612523431,-0.35408027,1.258443161,0.041085683,0.946447087,21.9581473,Not rescued,Tnnc1
ENSMUSG00000091985,-0.958563005,0.226916885,-0.73164612,1.36629390052168e-12,0.672234922,23.67261033,Not rescued,NA
ENSMUSG00000092035,2.86152257,0.310242535,3.171765105,7.71805597021404e-24,0.807168776,-10.84186922,Worsened,Peg10
ENSMUSG00000092274,-0.529661735,0.187579647,-0.342082089,0.001517389,0.80393267,35.41498927,Partially rescued,Neat1
ENSMUSG00000092397,4.517198257,-0.425094434,4.092103823,4.78747644055021e-12,0.858572238,9.410577302,Not rescued,Actc1dt
ENSMUSG00000092569,-1.15089269,0.308010047,-0.842882644,3.8318340596377e-16,0.491572901,26.7627077,Not rescued,Gm20544
ENSMUSG00000093565,2.79530165,-0.219169256,2.576132394,4.16742512452513e-09,0.907657526,7.840629874,Not rescued,Rab26os
ENSMUSG00000093606,0.897339014,0.104817065,1.002156079,0.001822037,0.960526944,-11.68087679,Worsened,B130034C11Rik
ENSMUSG00000096188,-0.503666796,0.143663863,-0.360002932,1.60720054485421e-05,0.788599683,28.52359233,Not rescued,Cmtm4
ENSMUSG00000096393,-1.55634188,0.145908331,-1.410433549,0.000154019,0.965568399,9.375082219,Not rescued,Fam240a
ENSMUSG00000096537,-1.065741546,0.049515347,-1.016226199,0.005775352,0.987374512,4.646093358,Not rescued,Fam240b
ENSMUSG00000096740,0.859334219,-0.226818091,0.632516127,0.004441723,0.8715036,26.39463043,Not rescued,Lbhd1
ENSMUSG00000096956,1.220702828,-0.301741815,0.918961013,7.02472542447848e-23,0.301872103,24.7186955,Not rescued,Snhg18
ENSMUSG00000096986,0.837076254,0.21062661,1.047702864,0.028702963,0.907207446,-25.1621771,Worsened,4930509E16Rik
ENSMUSG00000097047,0.505384309,0.05820953,0.563593839,0.02154963,0.972475127,-11.51787442,Worsened,1110020A21Rik
ENSMUSG00000097081,3.288536551,-0.029075587,3.259460963,1.35449239876396e-09,0.991223866,0.884149742,Not rescued,NA
ENSMUSG00000097125,-0.819513673,0.393292193,-0.42622148,1.16283707622944e-05,0.478479358,47.99092511,Partially rescued,Gm26885
ENSMUSG00000097180,0.977823468,-0.227193723,0.750629745,0.004122498,0.893186866,23.23463594,Not rescued,2700038G22Rik
ENSMUSG00000097204,0.576193988,-0.088409702,0.487784286,0.005896453,0.955224671,15.34373913,Not rescued,NA
ENSMUSG00000097296,0.874947112,-0.248915107,0.626032005,0.001538413,0.864010035,28.44916037,Not rescued,NA
ENSMUSG00000097318,0.865984283,-0.11814678,0.747837503,0.014224125,0.96241507,13.64306285,Not rescued,1700007L15Rik
ENSMUSG00000097368,-0.598323625,-0.060008219,-0.658331843,0.018480585,0.976533954,-10.02939146,Worsened,Gm10390
ENSMUSG00000097462,-0.816840879,0.636955193,-0.179885686,0.002888005,0.363608343,77.97787908,Partially rescued,NA
ENSMUSG00000097624,-1.865821347,0.162267209,-1.703554139,1.86683557607177e-05,0.963391826,8.696824529,Not rescued,Gm5091
ENSMUSG00000097666,-0.785725359,-0.06688695,-0.852612309,0.00021106,0.971216377,-8.512764564,Worsened,A330094K24Rik
ENSMUSG00000097772,1.012053391,-0.215493044,0.796560347,8.03038378641097e-05,0.867625845,21.29265571,Not rescued,5430416N02Rik
ENSMUSG00000097805,1.679677264,0.118328451,1.798005714,0.000208817,0.971509096,-7.04471348,Worsened,NA
ENSMUSG00000097842,0.667984616,0.103405759,0.771390375,0.01796498,0.956293835,-15.48026059,Worsened,9330104G04Rik
ENSMUSG00000097974,-0.523625261,-0.066440658,-0.590065919,0.006928799,0.963391826,-12.68858905,Worsened,NA
ENSMUSG00000098112,1.945694263,-0.104240689,1.841453574,3.71552170890462e-05,0.976042526,5.357506106,Not rescued,Bin2
ENSMUSG00000098188,1.230701169,-0.111680303,1.119020867,1.09785577787093e-06,0.951293086,9.0745264,Not rescued,Sowahc
ENSMUSG00000098557,0.763622669,0.010449217,0.774071886,4.72780827791175e-05,0.992725214,-1.368374386,Worsened,Kctd12
ENSMUSG00000098702,0.91168009,0.049715203,0.961395293,7.45708773978508e-06,0.976533954,-5.453141262,Worsened,1500015A07Rik
ENSMUSG00000098708,-0.682359684,-0.105361475,-0.787721159,0.023928287,0.963391826,-15.44075325,Worsened,Gm27252
ENSMUSG00000098900,-1.21976597,0.741961925,-0.477804045,0.001298954,0.50748745,60.82821975,Partially rescued,NA
ENSMUSG00000099145,0.887429385,0.088418326,0.975847711,0.008995305,0.971216377,-9.963421026,Worsened,Mir8116
ENSMUSG00000099207,2.271209725,0.452299192,2.723508917,6.52661400287658e-06,0.80814826,-19.91446175,Worsened,Gm10637
ENSMUSG00000099338,1.338647729,-0.311601377,1.027046352,0.000756938,0.86985567,23.27732461,Not rescued,NA
ENSMUSG00000099364,2.580998576,-0.302893457,2.278105119,4.14096400665969e-26,0.659163249,11.7355143,Not rescued,NA
ENSMUSG00000099552,-1.124156338,0.753531251,-0.370625087,1.37658753190037e-05,0.217095358,67.03082352,Partially rescued,NA
ENSMUSG00000099632,0.804316365,-0.008571688,0.795744677,0.009334069,0.995174228,1.065711029,Not rescued,NA
ENSMUSG00000099758,-0.77842269,0.137679425,-0.640743264,0.01219437,0.955621736,17.68697486,Not rescued,Gm10830
ENSMUSG00000099906,2.760681147,-0.0003069,2.760374248,0.001437113,0.999860185,0.011116806,Not rescued,Lincmd1
ENSMUSG00000099966,0.546901224,0.005040173,0.551941397,0.005799902,0.996272824,-0.921587386,Worsened,NA
ENSMUSG00000100009,-0.60411262,0.149445686,-0.454666934,0.023418949,0.921083049,24.73805071,Not rescued,Gm7967
ENSMUSG00000100110,-1.286412463,0.313741698,-0.972670765,0.015827575,0.917719397,24.38888828,Not rescued,NA
ENSMUSG00000100164,0.569590848,-0.057913341,0.511677507,0.00394686,0.970481742,10.16753362,Not rescued,2610306M01Rik
ENSMUSG00000100410,0.86968607,0.048304206,0.917990276,3.75117743416348e-06,0.976042526,-5.554211788,Worsened,2310020H05Rik
ENSMUSG00000100550,-1.827488645,0.039783878,-1.787704767,4.13720380879307e-06,0.989343838,2.176969913,Not rescued,2310039L15Rik
ENSMUSG00000100594,0.667959728,-0.242187385,0.425772343,0.001578483,0.786673806,36.25778239,Partially rescued,2810414N06Rik
ENSMUSG00000100680,0.700750914,0.050530482,0.751281396,0.003189815,0.976533954,-7.210904904,Worsened,1810044D09Rik
ENSMUSG00000100807,-1.234124934,-0.350818207,-1.584943141,0.005472851,0.885083469,-28.42647426,Worsened,NA
ENSMUSG00000100975,0.549727,-0.244770436,0.304956565,0.011485084,0.782135918,44.52581654,Partially rescued,NA
ENSMUSG00000101227,3.701950063,0.243916463,3.945866526,8.24639723004339e-13,0.954844353,-6.588864216,Worsened,NA
ENSMUSG00000101304,0.517202552,0.026341247,0.543543798,0.024638721,0.987931863,-5.093023344,Worsened,Plet1os
ENSMUSG00000101335,-0.812823356,-0.298364998,-1.111188354,1.02099537701327e-07,0.616133033,-36.70723728,Worsened,NA
ENSMUSG00000101389,1.6635148,-0.369067469,1.294447331,0.000262096,0.8715036,22.18600453,Not rescued,Ms4a4a
ENSMUSG00000101941,1.025183017,-0.211215252,0.813967765,9.85454731026355e-05,0.869976486,20.60268739,Not rescued,Gm28979
ENSMUSG00000101968,0.631807862,0.264851831,0.896659693,0.000780968,0.704833479,-41.91967945,Worsened,Teshl
ENSMUSG00000102106,1.727981867,-0.409399481,1.318582386,0.004625339,0.88949036,23.69234823,Not rescued,2310043O21Rik
ENSMUSG00000102305,-0.951829793,0.361392634,-0.590437159,0.002548294,0.80393267,37.96819942,Partially rescued,NA
ENSMUSG00000102416,1.031618033,-0.252118827,0.779499206,0.025620568,0.913874999,24.43916437,Not rescued,4933424G06Rik
ENSMUSG00000102573,-0.652738705,-0.031352686,-0.684091391,0.012936755,0.988069264,-4.803252136,Worsened,NA
ENSMUSG00000102602,-0.539731166,0.611323442,0.071592276,0.022801031,0.227321654,113.2644325,Rescued,NA
ENSMUSG00000102748,-0.815087836,0.199630904,-0.615456932,0.007690005,0.90795444,24.49194983,Not rescued,Pcdhgb2
ENSMUSG00000102918,0.506968654,0.155118714,0.662087369,0.017131643,0.885664516,-30.59729888,Worsened,Pcdhgc3
ENSMUSG00000103114,-0.617600872,0.228384486,-0.389216386,6.33787560359357e-05,0.702448494,36.97930107,Partially rescued,Gm31987
ENSMUSG00000103133,-0.693408674,0.313376673,-0.380032001,0.039302987,0.845644907,45.19364771,Partially rescued,NA
ENSMUSG00000103332,-1.060074306,-0.113437042,-1.173511347,0.005195792,0.972827537,-10.70085756,Worsened,Pcdhga2
ENSMUSG00000103703,-1.410193661,0.107490598,-1.302703062,9.5207316505171e-08,0.963391826,7.622399768,Not rescued,NA
ENSMUSG00000104328,2.409279569,-0.092014315,2.317265254,2.96901352422174e-06,0.976533954,3.819163047,Not rescued,Gm37323
ENSMUSG00000104344,-0.551660628,0.009124144,-0.542536484,0.004208243,0.993416268,1.653941422,Not rescued,NA
ENSMUSG00000104621,-0.996001492,0.147320707,-0.848680784,0.004334221,0.95691017,14.79121353,Not rescued,NA
ENSMUSG00000104713,1.315672338,0.21957902,1.535251357,1.04147106012182e-10,0.790359927,-16.68949124,Worsened,Gbp6
ENSMUSG00000105112,-0.735227553,0.129950087,-0.605277466,0.029085454,0.960574025,17.67481189,Not rescued,NA
ENSMUSG00000105176,-0.51351336,-0.087798222,-0.601311582,8.79409062651494e-05,0.910144072,-17.09755353,Worsened,NA
ENSMUSG00000105535,1.049450181,0.019506169,1.06895635,1.06763203455687e-06,0.989343838,-1.858703644,Worsened,NA
ENSMUSG00000105556,-0.618943466,-0.010794694,-0.62973816,0.043373757,0.99391317,-1.744051666,Worsened,NA
ENSMUSG00000106019,-0.734170637,0.248778509,-0.485392128,2.37628323415435e-08,0.590389775,33.88565223,Partially rescued,NA
ENSMUSG00000106317,-0.593206702,-0.067228452,-0.660435154,0.004343859,0.96894263,-11.33305674,Worsened,NA
ENSMUSG00000106357,1.584370025,-0.167108478,1.417261547,2.39959816844494e-05,0.945696212,10.54731378,Not rescued,Gm33100
ENSMUSG00000106441,1.745029935,0.309170576,2.05420051,1.78150659043607e-05,0.864010035,-17.71720756,Worsened,4930556A17Rik
ENSMUSG00000106734,0.577889041,0.128531183,0.706420224,0.002361551,0.897844492,-22.24149865,Worsened,NA
ENSMUSG00000106840,-0.828220257,0.025005698,-0.80321456,0.000216529,0.989343838,3.019208636,Not rescued,NA
ENSMUSG00000106943,1.476058628,-0.075808493,1.400250136,8.17142979443014e-07,0.973718779,5.135872733,Not rescued,Dancr
ENSMUSG00000106951,-1.008333339,0.132260867,-0.876072472,4.47047555626734e-07,0.915508826,13.11678013,Not rescued,5930430L01Rik
ENSMUSG00000107035,-0.598540878,0.053996868,-0.54454401,0.043873406,0.978387664,9.021416932,Not rescued,NA
ENSMUSG00000107182,-0.751814688,-0.143293749,-0.895108437,0.000782948,0.916175266,-19.05971656,Worsened,NA
ENSMUSG00000107331,-0.517511461,-0.069065686,-0.586577146,0.020147719,0.967768065,-13.34573065,Worsened,NA
ENSMUSG00000107355,1.921410298,-0.618781001,1.302629297,1.27304456337456e-08,0.466489992,32.20452194,Partially rescued,AI839979
ENSMUSG00000107704,0.577147395,-0.347090092,0.230057303,0.013613544,0.641334341,60.13889954,Partially rescued,NA
ENSMUSG00000108601,0.662584981,-0.127292087,0.535292895,0.020207845,0.945696212,19.21143556,Not rescued,NA
ENSMUSG00000109005,-0.651720163,0.547480325,-0.104239838,0.021009575,0.466489992,84.00542993,Rescued,NA
ENSMUSG00000109052,-0.750330607,0.242733429,-0.507597178,0.006319421,0.867625845,32.35019691,Partially rescued,NA
ENSMUSG00000109284,1.720980994,-0.253195165,1.467785828,7.6091292590748e-07,0.872601297,14.71225807,Not rescued,B230311B06Rik
ENSMUSG00000109372,2.027599769,-0.397943152,1.629656617,4.84245079816021e-17,0.632428812,19.62631669,Not rescued,Gm19410
ENSMUSG00000109587,-0.555406189,0.068729935,-0.486676254,0.004030449,0.963391826,12.37471535,Not rescued,NA
ENSMUSG00000109635,1.044050406,0.333323478,1.377373884,6.50870320239273e-05,0.725236428,-31.92599475,Worsened,NA
ENSMUSG00000110071,1.852595713,0.135328146,1.987923859,9.57279732651012e-11,0.946354238,-7.304785676,Worsened,NA
ENSMUSG00000110218,0.666014789,-0.314259838,0.351754951,0.025759963,0.800435426,47.18511405,Partially rescued,Tincr
ENSMUSG00000110353,1.001832214,0.013629733,1.015461947,7.69027016459629e-07,0.991223866,-1.3604806,Worsened,Gm33543
ENSMUSG00000110360,-0.83161995,0.346085114,-0.485534836,1.85776718297954e-06,0.544390773,41.61577823,Partially rescued,NA
ENSMUSG00000110369,5.27961007,-0.346938509,4.932671561,3.48227381043751e-10,0.851394227,6.571290386,Not rescued,Gm33910
ENSMUSG00000110481,-0.794901459,0.186729005,-0.608172453,0.011319603,0.917825096,23.49083692,Not rescued,NA
ENSMUSG00000110489,2.071160817,0.031605511,2.102766327,2.03540085873955e-06,0.989343838,-1.525980518,Worsened,NA
ENSMUSG00000110631,1.236837524,-0.316242294,0.92059523,0.044410433,0.928653064,25.56862063,Not rescued,NA
ENSMUSG00000110656,1.017989487,-0.732351908,0.28563758,0.004444885,0.437933987,71.9410089,Partially rescued,NA
ENSMUSG00000110697,1.70358899,-0.089085092,1.614503899,1.27365768494203e-06,0.971216377,5.22925964,Not rescued,Gm31718
ENSMUSG00000111177,-0.94407442,0.227519797,-0.716554624,0.013842262,0.917825096,24.09977345,Not rescued,Rps2-ps3
ENSMUSG00000111204,0.567404555,-0.404367449,0.163037106,0.033955298,0.629092479,71.26616193,Partially rescued,NA
ENSMUSG00000111293,1.549670719,-0.056243535,1.493427184,1.64002371847129e-05,0.981019132,3.629386172,Not rescued,NA
ENSMUSG00000111905,0.862251173,-0.499387014,0.362864159,0.003771487,0.575388283,57.91665235,Partially rescued,NA
ENSMUSG00000112023,2.105130842,-0.240085095,1.865045747,6.80473075240497e-15,0.867625845,11.40475881,Not rescued,Lilrb4b
ENSMUSG00000112148,2.012473924,-0.019615405,1.992858519,2.22689294236484e-09,0.991223866,0.97469115,Not rescued,Lilrb4a
ENSMUSG00000112188,0.782110506,-0.175465614,0.606644891,0.017397407,0.924293334,22.4348878,Not rescued,Gm47708
ENSMUSG00000112280,-1.10538165,0.236983799,-0.868397851,2.95170406590267e-16,0.648847844,21.43909291,Not rescued,A830082N09Rik
ENSMUSG00000112375,-0.637880326,0.043586797,-0.594293529,6.31391221058246e-10,0.961851241,6.833068065,Not rescued,Gm38560
