Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000004319,-0.553962686,-0.013712893,-0.567675579,2.13221620956263e-08,1,-2.475418256,Worsened,Clcn3
ENSMUSG00000004393,0.507387318,-0.110896648,0.396490669,3.74469356020378e-07,1,21.85640921,Not rescued,Ddx56
ENSMUSG00000004415,1.275035215,0.169477976,1.444513191,0.001560005,1,-13.29202312,Worsened,Col26a1
ENSMUSG00000004446,0.847557503,0.153782736,1.001340239,0.008388168,1,-18.1442245,Worsened,Bid
ENSMUSG00000004460,0.643615123,-0.114607869,0.529007254,7.30837195478388e-25,1,17.80689493,Not rescued,Dnajb11
ENSMUSG00000004655,-0.525540875,0.199672689,-0.325868186,0.012244297,1,37.99375056,Partially rescued,Aqp1
ENSMUSG00000004698,0.512528201,-0.044918149,0.467610052,0.012368876,1,8.764034586,Not rescued,Hdac9
ENSMUSG00000004707,1.843170206,0.141823729,1.984993935,1.94248293419506e-05,1,-7.69455411,Worsened,Ly9
ENSMUSG00000004730,1.405015353,-0.187785107,1.217230246,2.63266812290119e-05,1,13.36534202,Not rescued,Adgre1
ENSMUSG00000004791,-0.780525675,0.633215873,-0.147309802,0.024361462,1,81.12684731,Rescued,Pgf
ENSMUSG00000004891,1.490824813,-0.259760905,1.231063908,9.00596343618153e-37,1,17.42397247,Not rescued,Nes
ENSMUSG00000004933,0.792694886,0.082294597,0.874989483,0.025034701,1,-10.38162327,Worsened,Matk
ENSMUSG00000004939,-2.903755228,-0.269709549,-3.173464777,6.60918249106261e-14,1,-9.288301789,Worsened,Nmrk2
ENSMUSG00000004951,2.02548642,-0.488849547,1.536636872,6.33848718156621e-05,1,24.13492101,Not rescued,Hspb1
ENSMUSG00000005045,1.034155838,-0.157615733,0.876540105,0.029817733,1,15.24100401,Not rescued,Chd5
ENSMUSG00000005057,0.982419532,-0.350901518,0.631518014,4.65072900040634e-07,1,35.71809255,Partially rescued,Sh2b2
ENSMUSG00000005087,1.405714195,-0.113836229,1.291877965,1.90398144599959e-20,1,8.098106272,Not rescued,Cd44
ENSMUSG00000005089,2.153034409,-1.151845144,1.001189265,5.38312648269904e-05,0.963700606,53.49868719,Partially rescued,Slc1a2
ENSMUSG00000005103,0.531902361,-0.181023033,0.350879328,1.97769891883018e-05,1,34.03313199,Partially rescued,Wdr1
ENSMUSG00000005124,1.99880446,-0.317547824,1.681256636,0.017196503,1,15.88688791,Not rescued,Ccn4
ENSMUSG00000005148,2.145888234,-0.148030746,1.997857488,3.68796936302037e-27,1,6.898343689,Not rescued,Klf5
ENSMUSG00000005202,3.095909458,-0.580982143,2.514927315,8.08280338372648e-07,1,18.76612189,Not rescued,Shbg
ENSMUSG00000005233,1.956883097,-0.606696724,1.350186373,0.000182847,1,31.00321755,Partially rescued,Spc25
ENSMUSG00000005413,0.740423496,-0.04649631,0.693927186,0.000449361,1,6.279691343,Not rescued,Hmox1
ENSMUSG00000005447,1.27841773,0.444062294,1.722480024,0.037042296,1,-34.7353047,Worsened,Pafah1b3
ENSMUSG00000005474,-0.782412829,0.095517267,-0.686895562,0.021771828,1,12.20803945,Not rescued,Myl10
ENSMUSG00000005580,-0.925979127,-0.1237186,-1.049697727,6.02205976917614e-11,1,-13.36084109,Worsened,Adcy9
ENSMUSG00000005628,-0.660839819,0.118813836,-0.542025983,5.33665227883196e-11,1,17.97921869,Not rescued,Tmod4
ENSMUSG00000005667,1.964095595,-0.240437789,1.723657807,2.29044708016584e-40,1,12.24165409,Not rescued,Mthfd2
ENSMUSG00000005681,2.354320216,-2.828753436,-0.47443322,0.039888806,0.853561198,120.1516012,Over-corrected,Apoa2
ENSMUSG00000005686,1.397059987,-0.303669941,1.093390046,5.03993364350794e-17,1,21.73635659,Not rescued,Ampd3
ENSMUSG00000005705,3.014861016,-0.585121985,2.429739031,0.000208874,1,19.40792567,Not rescued,Agrp
ENSMUSG00000005958,1.181024211,0.065682278,1.246706489,0.001560241,1,-5.561467548,Worsened,Ephb3
ENSMUSG00000005973,0.909165326,0.026216414,0.93538174,3.05318142657135e-19,1,-2.883569464,Worsened,Rcn1
ENSMUSG00000005983,0.518090022,-0.247582567,0.270507456,0.045169975,1,47.7875574,Partially rescued,1700037C18Rik
ENSMUSG00000006014,0.87639872,-0.501327966,0.375070754,0.001369041,1,57.20318325,Partially rescued,Prg4
ENSMUSG00000006191,-0.557306129,-0.047920366,-0.605226496,4.50871926394772e-06,1,-8.598571581,Worsened,Cdkal1
ENSMUSG00000006204,2.86492272,-0.400030583,2.464892137,0.029750352,1,13.96304968,Not rescued,Cdcp3
ENSMUSG00000006205,-0.84447089,0.071100116,-0.773370775,2.16216483711662e-05,1,8.419486883,Not rescued,Htra1
ENSMUSG00000006216,2.421336012,0.340432278,2.76176829,2.68357834779339e-07,1,-14.05968755,Worsened,Clcnkb
ENSMUSG00000006219,0.920410175,-0.255662473,0.664747702,0.000705521,1,27.77701503,Not rescued,Fblim1
ENSMUSG00000006221,1.751383796,-0.595553126,1.155830669,0.002781362,1,34.00471832,Partially rescued,Hspb7
ENSMUSG00000006241,1.41817977,0.180568945,1.598748715,8.6712987860628e-06,1,-12.73244401,Worsened,Ccdc159
ENSMUSG00000006301,0.678835001,-0.12934803,0.549486971,2.23468495571305e-10,1,19.05441379,Not rescued,Tmbim1
ENSMUSG00000006313,0.979143637,-0.087519901,0.891623736,0.030012683,1,8.938412867,Not rescued,Upk1a
ENSMUSG00000006360,0.695198465,0.18396324,0.879161705,3.71053915967368e-07,1,-26.46197438,Worsened,Crip1
ENSMUSG00000006390,0.641931887,-0.085657074,0.556274814,0.00011275,1,13.34363898,Not rescued,Elovl1
ENSMUSG00000006395,0.637525187,-0.08656064,0.550964547,0.02703673,1,13.57760318,Not rescued,Hyi
ENSMUSG00000006411,2.943890676,-0.509065747,2.434824928,2.16913653524993e-06,1,17.29227758,Not rescued,Nectin4
ENSMUSG00000006517,0.658089544,-0.079254738,0.578834806,4.42625534910734e-05,1,12.0431541,Not rescued,Mvd
ENSMUSG00000006519,0.751731509,0.179357632,0.931089141,2.06280311079973e-05,1,-23.85926761,Worsened,Cyba
ENSMUSG00000006575,2.454869649,0.181945091,2.63681474,0.000776324,1,-7.411598856,Worsened,Rundc3a
ENSMUSG00000006576,0.847158116,-0.190463136,0.65669498,1.64663890095549e-07,1,22.4825959,Not rescued,Slc4a3
ENSMUSG00000006585,1.029538647,-0.099459276,0.930079371,0.010117302,1,9.660567501,Not rescued,Cdt1
ENSMUSG00000006642,1.410055559,-0.030601008,1.379454551,0.030776963,1,2.170198744,Not rescued,Tcf23
ENSMUSG00000006724,2.078979761,0.995137167,3.074116928,0.01134916,1,-47.86661159,Worsened,Cyp27b1
ENSMUSG00000006731,0.814049147,-0.135594796,0.678454351,0.009317397,1,16.65683165,Not rescued,B4galnt1
ENSMUSG00000006732,0.92659136,-0.072330785,0.854260575,1.08334901440277e-13,1,7.806114777,Not rescued,Mettl1
ENSMUSG00000006764,2.472991687,-0.209017347,2.26397434,0.037317126,1,8.452003606,Not rescued,Tph2
ENSMUSG00000006800,0.582879742,-0.075674158,0.507205583,0.000606632,1,12.98280811,Not rescued,Sulf2
ENSMUSG00000006818,-0.519278997,0.026273862,-0.493005135,2.20067368212333e-08,1,5.059681212,Not rescued,Sod2
ENSMUSG00000007034,3.653998423,-0.324707955,3.329290467,0.02763428,1,8.886373707,Not rescued,Slc44a4
ENSMUSG00000007036,-0.528998232,-0.042513628,-0.57151186,2.4409846066003e-09,1,-8.036629478,Worsened,Abhd16a
ENSMUSG00000007041,0.521544231,0.21250305,0.734047281,5.35854617258928e-06,1,-40.74497177,Worsened,Clic1
ENSMUSG00000007279,0.862233671,0.036541745,0.898775416,0.002053515,1,-4.238032675,Worsened,Scube2
ENSMUSG00000007594,3.305645574,0.016171924,3.321817498,4.39729937735094e-05,1,-0.489221359,Worsened,Hapln4
ENSMUSG00000007610,-0.511454203,0.018340236,-0.493113967,2.73669889518605e-07,1,3.585900034,Not rescued,Gtpbp3
ENSMUSG00000007617,-0.693878113,-0.115147892,-0.809026005,7.50157952712809e-10,1,-16.59482976,Worsened,Homer1
ENSMUSG00000007682,1.229250559,0.192654676,1.421905234,0.000396285,1,-15.67253108,Worsened,Dio2
ENSMUSG00000007817,-0.543630425,-0.054918668,-0.598549093,3.43118943667657e-05,1,-10.10220645,Worsened,Zmiz1
ENSMUSG00000007872,0.653337316,-0.0467679,0.606569416,0.000307894,1,7.158308348,Not rescued,Id3
ENSMUSG00000008136,1.912680407,0.001583121,1.914263528,1.83379491842415e-09,1,-0.082769757,Worsened,Fhl2
ENSMUSG00000008153,0.816344348,0.140852648,0.957196997,0.02151359,1,-17.2540728,Worsened,Clstn3
ENSMUSG00000008318,-0.733747533,0.078234905,-0.655512627,0.000146605,1,10.66237388,Not rescued,Relt
ENSMUSG00000008384,0.752629913,0.153541419,0.906171332,0.000784564,1,-20.40065329,Worsened,Sertad1
ENSMUSG00000008393,1.334622226,-0.075644532,1.258977694,1.34816662579801e-52,1,5.667860942,Not rescued,Carhsp1
ENSMUSG00000008540,-0.664811077,-0.026700648,-0.691511726,3.9379014505492e-05,1,-4.016276106,Worsened,Mgst1
ENSMUSG00000008658,-0.59490444,-0.003890201,-0.598794641,2.3654621036958e-11,1,-0.653920397,Worsened,Rbfox1
ENSMUSG00000008682,0.680402169,0.018675291,0.69907746,2.51627810338837e-14,1,-2.744743005,Worsened,Rpl10
ENSMUSG00000008734,0.810539292,-0.092328149,0.718211143,9.71906146588515e-09,1,11.39095289,Not rescued,Gprc5b
ENSMUSG00000008999,-1.460782666,0.971386787,-0.489395879,0.010039044,1,66.497694,Partially rescued,Bmp7
ENSMUSG00000009013,0.644342773,0.12885292,0.773195693,2.44369055529155e-05,1,-19.9975735,Worsened,Dynll1
ENSMUSG00000009092,2.201545678,0.465373309,2.666918987,0.007753529,1,-21.13848071,Worsened,Derl3
ENSMUSG00000009108,1.7268862,-0.294358718,1.432527482,0.001249496,1,17.04563499,Not rescued,Gnat2
ENSMUSG00000009185,2.800920326,0.869598285,3.670518612,0.000679699,1,-31.04687688,Worsened,Ccl8
ENSMUSG00000009214,6.46966438,-0.02178432,6.44788006,1.86109808178699e-20,1,0.336714844,Not rescued,Mymk
ENSMUSG00000009293,0.746281837,-0.051345629,0.694936208,6.93836022318445e-16,1,6.880192785,Not rescued,Ube2g2
ENSMUSG00000009376,-0.669332584,-0.044722826,-0.71405541,1.47337238456366e-10,1,-6.681704643,Worsened,Met
ENSMUSG00000009487,-2.260544656,0.358172393,-1.902372263,6.9769743449877e-06,1,15.84451748,Not rescued,Otog
ENSMUSG00000009614,1.202056821,-0.401305413,0.800751408,1.45760424401334e-05,1,33.38489547,Partially rescued,Sardh
ENSMUSG00000009633,0.922558846,-0.272788352,0.649770494,0.001899713,1,29.56866691,Not rescued,G0s2
ENSMUSG00000009687,0.617042329,-0.046553546,0.570488782,0.00241523,1,7.544627692,Not rescued,Fxyd5
ENSMUSG00000009905,-0.59781542,0.060753147,-0.537062273,0.000154231,1,10.16252598,Not rescued,Kdsr
ENSMUSG00000010051,0.548178505,-0.270072627,0.278105878,0.029706617,1,49.26727787,Partially rescued,Hyal1
ENSMUSG00000010136,4.330352179,-0.296850013,4.033502166,0.001123666,1,6.855100939,Not rescued,Cimap3
ENSMUSG00000010175,0.802339672,-0.052431844,0.749907828,7.33865148082481e-05,1,6.5348687,Not rescued,Prox1
ENSMUSG00000010651,2.508601001,-2.395864217,0.112736784,0.010350817,0.874793603,95.50598983,Rescued,Acaa1b
ENSMUSG00000010663,0.55461712,-0.266099205,0.288517915,0.040552203,1,47.97890204,Partially rescued,Fads1
ENSMUSG00000010751,2.176245717,-0.487287097,1.688958621,1.52204504928239e-29,0.963700606,22.39118004,Not rescued,Tnfrsf22
ENSMUSG00000011008,1.510401835,-0.034134079,1.476267757,0.023795129,1,2.259933596,Not rescued,Mcoln2
ENSMUSG00000011305,-0.607453658,0.005720789,-0.601732869,0.015244972,1,0.941765548,Not rescued,Plin5
ENSMUSG00000011884,0.649740331,0.036718996,0.686459327,7.29987053231872e-07,1,-5.651333901,Worsened,Gltp
ENSMUSG00000012429,0.660683713,-0.011513648,0.649170065,1.18034863958838e-07,1,1.742686871,Not rescued,Mplkip
ENSMUSG00000012443,2.100326766,-0.258733007,1.84159376,5.38865735603792e-17,1,12.31870254,Not rescued,Kif11
ENSMUSG00000013033,-0.585504795,0.067066396,-0.518438399,1.04615604754456e-06,1,11.45445714,Not rescued,Adgrl1
ENSMUSG00000013483,2.122578655,-0.250796167,1.871782488,1.84852728003299e-09,1,11.81563597,Not rescued,Card14
ENSMUSG00000013707,0.873806357,-0.032494442,0.841311915,0.024361462,1,3.718723469,Not rescued,Tnfaip8l2
ENSMUSG00000013766,-5.713983612,3.15309506,-2.560888552,2.80356858557987e-05,1,55.18208091,Partially rescued,Ly6g6e
ENSMUSG00000013921,0.625362419,-0.278523729,0.34683869,0.000779885,1,44.53797034,Partially rescued,Clip3
ENSMUSG00000013936,2.439602552,0.45579824,2.895400792,0.000871776,1,-18.68329904,Worsened,Myl2
ENSMUSG00000014177,0.516336514,-0.014505705,0.501830808,0.000488482,1,2.809351064,Not rescued,Tvp23b
ENSMUSG00000014198,0.935800985,0.617620621,1.553421606,0.047476494,1,-65.99914202,Worsened,Zfp385c
ENSMUSG00000014496,-0.634776381,-0.028527796,-0.663304177,2.0019031068984e-21,1,-4.494149,Worsened,Ankrd28
ENSMUSG00000014704,-0.795171088,0.578342027,-0.216829061,0.042653564,1,72.73177249,Partially rescued,Hoxa2
ENSMUSG00000014782,2.391835419,0.194747501,2.586582919,2.47786868002422e-05,1,-8.142178135,Worsened,Plekhg4
ENSMUSG00000014837,0.745760336,-0.218748394,0.527011942,0.003268246,1,29.33226442,Not rescued,Matcap1
ENSMUSG00000014846,0.744150206,0.106541219,0.850691425,2.57604658977134e-06,1,-14.31716588,Worsened,Tppp3
ENSMUSG00000014867,0.655687481,-0.096193438,0.559494043,3.20293458699746e-20,1,14.67062297,Not rescued,Surf4
ENSMUSG00000014905,1.596865907,-0.203173995,1.393691912,1.95406877947426e-36,1,12.72329718,Not rescued,Dnajb9
ENSMUSG00000014959,0.557729752,-0.131828984,0.425900768,8.26721487733607e-14,1,23.6367135,Not rescued,Gorasp2
ENSMUSG00000015027,0.948582735,-0.18581274,0.762769995,4.69492030966659e-05,1,19.58845897,Not rescued,Galns
ENSMUSG00000015094,0.592180347,0.023700809,0.615881156,8.139081205289e-07,1,-4.002295763,Worsened,Npdc1
ENSMUSG00000015217,0.836003162,0.093099754,0.929102916,1.0992909109475e-07,1,-11.13629205,Worsened,Hmgb3
ENSMUSG00000015247,0.604907111,0.110451812,0.715358923,0.003930584,1,-18.25930131,Worsened,Nipsnap3b
ENSMUSG00000015340,1.505062531,-0.167506195,1.337556336,2.98275334265432e-06,1,11.12951733,Not rescued,Cybb
ENSMUSG00000015355,1.261823105,-0.011369288,1.250453817,0.005535852,1,0.901020767,Not rescued,Cd48
ENSMUSG00000015396,1.162799919,0.40343993,1.566239849,0.003988327,1,-34.69555885,Worsened,Cd83
ENSMUSG00000015405,-0.900302939,0.575094703,-0.325208236,0.025535151,1,63.87791021,Partially rescued,Ace2
ENSMUSG00000015461,0.539967698,-0.088519392,0.451448306,2.1983024721909e-08,1,16.39346058,Not rescued,Atf6b
ENSMUSG00000015501,-0.506733229,-0.023614258,-0.530347487,1.05063980578676e-09,1,-4.660096625,Worsened,Hivep2
ENSMUSG00000015599,-1.329899084,0.447576783,-0.882322302,0.011616972,1,33.65494329,Partially rescued,Ttbk1
ENSMUSG00000015647,-0.519715971,-0.065450589,-0.58516656,8.47847225600109e-08,1,-12.59353041,Worsened,Lama5
ENSMUSG00000015659,-0.787247284,-0.00627493,-0.793522214,9.82788095373541e-10,1,-0.797072312,Worsened,Serac1
ENSMUSG00000015745,1.475811418,-0.168124587,1.307686831,1.66011812205853e-20,1,11.39201017,Not rescued,Plekho1
ENSMUSG00000015843,-1.169523453,0.180793848,-0.988729605,9.26288822664405e-35,1,15.45876206,Not rescued,Rxrg
ENSMUSG00000015846,-0.649265456,-0.018136938,-0.667402395,6.39942793710903e-21,1,-2.793455007,Worsened,Rxra
ENSMUSG00000015852,0.947238254,-0.21941302,0.727825233,0.005646498,1,23.16344589,Not rescued,Fcrl2
ENSMUSG00000015869,0.550380293,-0.093752788,0.456627505,8.6712987860628e-06,1,17.03418336,Not rescued,Prpsap1
ENSMUSG00000015880,3.605605395,0.763403992,4.369009387,0.009299475,1,-21.17269941,Worsened,Ncapg
ENSMUSG00000015942,-0.676749532,-0.141106599,-0.817856131,2.04925109024157e-07,1,-20.85063859,Worsened,Gtf2ird2
ENSMUSG00000015947,2.100360272,-0.153016586,1.947343686,1.37099614099568e-06,1,7.285254241,Not rescued,Fcgr1
ENSMUSG00000015950,0.845282293,-0.113498727,0.731783566,6.40627094003532e-06,1,13.42731632,Not rescued,Ncf1
ENSMUSG00000015962,1.693838901,0.724464635,2.418303536,4.14400187550728e-05,1,-42.77057486,Worsened,Spmip3
ENSMUSG00000016200,1.878494357,-0.391514427,1.48697993,0.016718152,1,20.84192724,Not rescued,Syt14
ENSMUSG00000016239,0.900587128,-0.243241968,0.65734516,0.009743766,1,27.00926547,Not rescued,Lonrf3
ENSMUSG00000016255,-5.114270033,1.914417054,-3.19985298,4.03419595006324e-06,1,37.43285046,Partially rescued,Tubb1
ENSMUSG00000016283,3.777422667,-0.602388915,3.175033752,0.021571514,1,15.94708794,Not rescued,H2-M2
ENSMUSG00000016327,0.956887578,0.036421148,0.993308726,0.000750433,1,-3.806209698,Worsened,Atp1b4
ENSMUSG00000016346,1.757366818,0.833616443,2.59098326,0.017405889,1,-47.43554018,Worsened,Kcnq2
ENSMUSG00000016356,0.782328917,-0.219126757,0.56320216,2.79255102039715e-07,1,28.00954334,Not rescued,Col20a1
ENSMUSG00000016487,0.929625471,-0.16964165,0.759983821,1.58371704215714e-15,1,18.24838662,Not rescued,Ppfibp1
ENSMUSG00000016493,-0.732410359,0.080365317,-0.652045041,9.41627663656926e-07,1,10.97271718,Not rescued,Cd46
ENSMUSG00000016637,0.834699958,0.204636737,1.039336695,7.43318492555692e-05,1,-24.51620308,Worsened,Ift27
ENSMUSG00000016757,0.62549946,-0.126577806,0.498921654,1.55207315299534e-10,1,20.23627735,Not rescued,Ttll12
ENSMUSG00000016918,0.526469196,-0.097561348,0.428907848,0.000458083,1,18.53125477,Not rescued,Sulf1
ENSMUSG00000016942,1.682588695,-1.445371771,0.237216924,0.014947051,1,85.90166895,Rescued,Tmprss6
ENSMUSG00000017057,0.941015266,-0.167956233,0.773059033,1.61618720428308e-08,1,17.84840685,Not rescued,Il13ra1
ENSMUSG00000017132,-0.512195914,0.14066505,-0.371530864,1.89640841152801e-10,1,27.46313396,Not rescued,Cyth1
ENSMUSG00000017144,0.593417351,0.004139904,0.597557254,0.0017963,1,-0.697637835,Worsened,Rnd3
ENSMUSG00000017204,4.156127438,-0.375851369,3.780276069,4.51593801922104e-17,1,9.043307133,Not rescued,Gsdma
ENSMUSG00000017309,-0.510460816,0.026999248,-0.483461569,0.000381086,1,5.289191007,Not rescued,Cd300lg
