"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000019528",0.0141836754538764,0.976190870894722,"Gyg1","non-significant"
"ENSMUSG00000019539",-0.322268081685873,0.479144130111386,"Rcn3","non-significant"
"ENSMUSG00000019558",0.0156511335681249,0.977811863341775,"Slc6a8","non-significant"
"ENSMUSG00000019564",-0.104983567347181,0.898273154975373,"Arid3a","non-significant"
"ENSMUSG00000019577",0.704642751135664,0.760963319238781,"Pdk4","non-significant"
"ENSMUSG00000019578",-0.0529674051964069,0.898644076282191,"Ubxn6","non-significant"
"ENSMUSG00000019579",-0.269681848197736,0.271299530312258,"Mydgf","non-significant"
"ENSMUSG00000019590",-0.38151705837549,0.389877452867579,"Cyb561","non-significant"
"ENSMUSG00000019647",0.0649104037176351,0.96651841526588,"Sema6a","non-significant"
"ENSMUSG00000019659",-0.108438700060819,0.815949691027595,"Ccdc12","non-significant"
"ENSMUSG00000019689",-0.142583446638543,0.871323735336378,"Fmc1","non-significant"
"ENSMUSG00000019699",-0.0813470443928982,0.919388617713684,"Akt3","non-significant"
"ENSMUSG00000019710",-0.0851117639771553,0.745735154157868,"Mrpl24","non-significant"
"ENSMUSG00000019715",-0.0479577081300361,0.896413098849555,"Gle1","non-significant"
"ENSMUSG00000019718",-0.181529679511994,0.904809829523523,"L3hypdh","non-significant"
"ENSMUSG00000019726",0.129260987992789,0.800748279733781,"Lyst","non-significant"
"ENSMUSG00000019731",0.06358852369884,0.853810808775673,"Slc35e1","non-significant"
"ENSMUSG00000019732",0.236282259615013,0.713028292254839,"Calr3","non-significant"
"ENSMUSG00000019734",0.210254091825691,0.922198827671799,"Tmc4","non-significant"
"ENSMUSG00000019737",-0.222189551603614,0.897845998560562,"Syne4","non-significant"
"ENSMUSG00000019738",-0.111221729065268,0.826933400027822,"Polr2i","non-significant"
"ENSMUSG00000019761",-0.173266725669842,0.91747226346667,"Krt10","non-significant"
"ENSMUSG00000019763",-0.0448147892532836,0.962246757602288,"Rmnd1","non-significant"
"ENSMUSG00000019767",0.271749709162428,0.877113031509094,"Ccdc170","non-significant"
"ENSMUSG00000019768",0.207185488018441,0.656823951828505,"Esr1","non-significant"
"ENSMUSG00000019773",-0.247593446118581,0.906504303369822,"Fbxo5","non-significant"
"ENSMUSG00000019774",-0.0273134717316971,0.977721647524902,"Mtrf1l","non-significant"
"ENSMUSG00000019777",0.0620554681711837,0.831913215166663,"Hdac2","non-significant"
"ENSMUSG00000019779",-0.0976561502474061,0.964705465023297,"Frk","non-significant"
"ENSMUSG00000019782",-0.00480159326096183,0.993011341551255,"Rwdd1","non-significant"
"ENSMUSG00000019787",0.0465967598177639,0.92211214894358,"Trdn","non-significant"
"ENSMUSG00000019789",-0.167025289364268,0.964389961119476,"Hey2","non-significant"
"ENSMUSG00000019790",0.190801967407603,0.500948115245767,"Stxbp5","non-significant"
"ENSMUSG00000019791",-0.0818872023756943,0.897845998560562,"Hint3","non-significant"
"ENSMUSG00000019792",0.0862095091232424,0.91099006898321,"Trmt11","non-significant"
"ENSMUSG00000019794",0.0284391014513922,0.964389961119476,"Katna1","non-significant"
"ENSMUSG00000019795",0.0375615890462643,0.897845998560562,"Pcmt1","non-significant"
"ENSMUSG00000019796",-0.143659435445802,0.872438306818569,"Lrp11","non-significant"
"ENSMUSG00000019797",-0.0717838014054104,0.864744996882269,"Mtres1","non-significant"
"ENSMUSG00000019802",-0.0239659824979496,0.96975181609374,"Sec63","non-significant"
"ENSMUSG00000019804",-0.135938037284028,0.44291795270575,"Snx3","non-significant"
"ENSMUSG00000019806",-0.219527302282546,0.569506295463081,"Aig1","non-significant"
"ENSMUSG00000019808",-0.192281609414416,0.820741938516315,"Adat2","non-significant"
"ENSMUSG00000019809",0.024800871624651,0.972721340184633,"Pex3","non-significant"
"ENSMUSG00000019810",-0.033718963285517,0.972707193311047,"Fuca2","non-significant"
"ENSMUSG00000019813",0.01999467127858,0.989944319013175,"Cep57l1","non-significant"
"ENSMUSG00000019814",-0.0265352431498272,0.96620060548442,"Ltv1","non-significant"
"ENSMUSG00000019817",0.0745195070255566,0.97602352762094,"Plagl1","non-significant"
"ENSMUSG00000019818",-0.0291178719908183,0.967381940244713,"Cd164","non-significant"
"ENSMUSG00000019820",0.166422733485954,0.764482353995019,"Utrn","non-significant"
"ENSMUSG00000019822",-0.13325386630814,0.783661632071109,"Smpd2","non-significant"
"ENSMUSG00000019823",0.278324487558031,0.576499098852757,"Mical1","non-significant"
"ENSMUSG00000019826",0.0998528378890022,0.897845998560562,"Zbtb24","non-significant"
"ENSMUSG00000019828",-0.288801384588494,0.947474915373231,"Grm1","non-significant"
"ENSMUSG00000019832",-0.0696256233089123,0.977430930012133,"Rab32","non-significant"
"ENSMUSG00000019837",0.0177315338311818,0.977430930012133,"Gtf3c6","non-significant"
"ENSMUSG00000019838",0.123948740789737,0.869108603615332,"Slc16a10","non-significant"
"ENSMUSG00000019841",-0.047695821949667,0.972721340184633,"Rev3l","non-significant"
"ENSMUSG00000019842",-0.208704923694626,0.75800674037895,"Traf3ip2","non-significant"
"ENSMUSG00000019843",-0.165412935789794,0.805409196948263,"Fyn","non-significant"
"ENSMUSG00000019845",0.0207787051844986,0.990585482612327,"Tube1","non-significant"
"ENSMUSG00000019846",-0.0905258671949023,0.957760129479797,"Lama4","non-significant"
"ENSMUSG00000019848",-0.163252248878084,0.625925387499803,"Popdc3","non-significant"
"ENSMUSG00000019849",-0.0350898604296848,0.905012191790339,"Prep","non-significant"
"ENSMUSG00000019850",-0.154589067017454,0.909300109206781,"Tnfaip3","non-significant"
"ENSMUSG00000019851",0.367081171367739,0.820741938516315,"Perp","non-significant"
"ENSMUSG00000019854",-0.00415298326563314,0.993999261807722,"Reps1","non-significant"
"ENSMUSG00000019857",0.0924577527565136,0.864744996882269,"Asf1a","non-significant"
"ENSMUSG00000019861",0.0640331054892891,0.910958730128083,"Gopc","non-significant"
"ENSMUSG00000019863",0.0423807301320153,0.962588041582949,"Qrsl1","non-significant"
"ENSMUSG00000019864",-0.0540653048287609,0.960334912763755,"Rtn4ip1","non-significant"
"ENSMUSG00000019865",0.888258228793154,0.357868166454362,"Nmbr","non-significant"
"ENSMUSG00000019866",0.185319795508423,0.796123178051448,"Crybg1","non-significant"
"ENSMUSG00000019868",-0.122574392261724,0.576499098852757,"Vta1","non-significant"
"ENSMUSG00000019872",-0.0055974369499228,0.991365033806082,"Smpdl3a","non-significant"
"ENSMUSG00000019873",0.0705976088273657,0.91435943746648,"Reep3","non-significant"
"ENSMUSG00000019877",-0.0058663577762847,0.989535698640004,"Serinc1","non-significant"
"ENSMUSG00000019878",-0.0498729191430154,0.962494324685567,"Hsf2","non-significant"
"ENSMUSG00000019880",0.0955726780661765,0.977430930012133,"Rspo3","non-significant"
"ENSMUSG00000019883",0.135421410929827,0.692276540681718,"Echdc1","non-significant"
"ENSMUSG00000019889",0.228506207504403,0.590358049953878,"Ptprk","non-significant"
"ENSMUSG00000019890",0.968116917426459,0.631330879342716,"Nts","non-significant"
"ENSMUSG00000019891",0.0547842567970374,0.969063335261157,"Dcbld1","non-significant"
"ENSMUSG00000019893",0.177036093521894,0.977430930012133,"Ros1","non-significant"
"ENSMUSG00000019897",-0.0314226866792566,0.974379899238039,"Ccdc59","non-significant"
"ENSMUSG00000019899",0.00192523499218425,0.997847083254923,"Lama2","non-significant"
"ENSMUSG00000019906",0.532516531517367,0.655119099749023,"Lin7a","non-significant"
"ENSMUSG00000019907",0.153387168594984,0.631330879342716,"Ppp1r12a","non-significant"
"ENSMUSG00000019913",0.0706133591651869,0.96620060548442,"Sim1","non-significant"
"ENSMUSG00000019916",0.0999848364859625,0.873130890642567,"P4ha1","non-significant"
"ENSMUSG00000019917",-0.145982853162293,0.848097947639667,"Septin10","non-significant"
"ENSMUSG00000019920",-0.0359455582326703,0.9713952980536,"Lims1","non-significant"
"ENSMUSG00000019923",-0.00151087419373268,0.997460325812506,"Zwint","non-significant"
"ENSMUSG00000019927",-0.0546160291734372,0.962588041582949,"Ube2d1","non-significant"
"ENSMUSG00000019929",0.0375263451144776,0.979488601344178,"Dcn","non-significant"
"ENSMUSG00000019932",-0.784389555910166,0.854545611186133,"Kera","non-significant"
"ENSMUSG00000019933",0.530231318754443,0.354741702251816,"Mrln","non-significant"
"ENSMUSG00000019942",-0.452095979653458,0.888914313206833,"Cdk1","non-significant"
"ENSMUSG00000019943",-0.0391356756297441,0.908898721852404,"Atp2b1","non-significant"
"ENSMUSG00000019944",-0.23050878767288,0.851512571980451,"Rhobtb1","non-significant"
"ENSMUSG00000019947",0.315682816928864,0.629920410254984,"Arid5b","non-significant"
"ENSMUSG00000019948",-0.061170906045479,0.957760129479797,"Actr6","non-significant"
"ENSMUSG00000019951",-0.0633210886703337,0.96620060548442,"Bltp3b","non-significant"
"ENSMUSG00000019952",0.153375740775292,0.800748279733781,"Poc1b","non-significant"
"ENSMUSG00000019960",-0.0728639394470592,0.974064733300443,"Dusp6","non-significant"
"ENSMUSG00000019961",0.00375774560258962,0.994820318852417,"Tmpo","non-significant"
"ENSMUSG00000019966",0.0778548083464173,0.947474915373231,"Kitl","non-significant"
"ENSMUSG00000019969",-0.0881165424692051,0.789167264991978,"Psen1","non-significant"
"ENSMUSG00000019970",0.202168300274535,0.821084904490664,"Sgk1","non-significant"
"ENSMUSG00000019971",0.0395870862315241,0.976173142144809,"Cep290","non-significant"
"ENSMUSG00000019975",-0.170320619097836,0.832308428871689,"Ikbip","non-significant"
"ENSMUSG00000019977",-0.017353593942048,0.964389961119476,"Hbs1l","non-significant"
"ENSMUSG00000019978",0.104515722943114,0.849942295671215,"Epb41l2","non-significant"
"ENSMUSG00000019979",0.0924061762286565,0.897845998560562,"Apaf1","non-significant"
"ENSMUSG00000019984",0.0569364424082966,0.913053647415088,"Med23","non-significant"
"ENSMUSG00000019986",-0.13316328854541,0.943191640490754,"Ahi1","non-significant"
"ENSMUSG00000019988",0.0479326052005546,0.947474915373231,"Nedd1","non-significant"
"ENSMUSG00000019989",-0.00673310973441726,0.995383315113073,"Enpp3","non-significant"
"ENSMUSG00000019990",0.0504208142731985,0.922550764960977,"Pde7b","non-significant"
"ENSMUSG00000019996",0.282317448182133,0.697153450551352,"Map7","non-significant"
"ENSMUSG00000019997",-0.141313579696421,0.966948141434525,"Ccn2","non-significant"
"ENSMUSG00000019998",-0.027784694979133,0.964320081902298,"Stx7","non-significant"
"ENSMUSG00000020000",0.454999871141069,0.872438306818569,"Moxd1","non-significant"
"ENSMUSG00000020003",-0.029196576146239,0.957760129479797,"Pex7","non-significant"
"ENSMUSG00000020009",-0.0459613194527277,0.969063335261157,"Ifngr1","non-significant"
"ENSMUSG00000020014",-0.490911942862305,0.697153450551352,"Cfap54","non-significant"
"ENSMUSG00000020015",0.192399897126296,0.800748279733781,"Cdk17","non-significant"
"ENSMUSG00000020018",-0.0277218130543945,0.979488601344178,"Snrpf","non-significant"
"ENSMUSG00000020019",0.204567146604219,0.845381978150257,"Ntn4","non-significant"
"ENSMUSG00000020020",-0.21411918199515,0.920414673383517,"Usp44","non-significant"
"ENSMUSG00000020021",0.147920758935679,0.825273409953764,"Fgd6","non-significant"
"ENSMUSG00000020022",-0.0910553928425808,0.839923574462488,"Ndufa12","non-significant"
"ENSMUSG00000020023",0.149204030702491,0.640810761623325,"Tmcc3","non-significant"
"ENSMUSG00000020024",-0.0226851790538611,0.974390689476328,"Cep83","non-significant"
"ENSMUSG00000020027",-0.681857814950365,0.653549294152533,"Socs2","non-significant"
"ENSMUSG00000020029",-0.00129447841348878,0.997112199426127,"Nudt4","non-significant"
"ENSMUSG00000020032",0.12417077193212,0.872438306818569,"Nuak1","non-significant"
"ENSMUSG00000020034",-0.141780665290244,0.824484660545636,"Tcp11l2","non-significant"
"ENSMUSG00000020038",-0.0545327059771635,0.960334912763755,"Cry1","non-significant"
"ENSMUSG00000020042",0.095766971373058,0.957760129479797,"Abtb3","non-significant"
"ENSMUSG00000020044",-0.103550505353671,0.957760129479797,"Timp3","non-significant"
"ENSMUSG00000020048",-0.161901534133093,0.509030016471092,"Hsp90b1","non-significant"
"ENSMUSG00000020053",-0.265694341560399,0.792686937074851,"Igf1","non-significant"
"ENSMUSG00000020056",-0.152829762094452,0.774484690499647,"Washc3","non-significant"
"ENSMUSG00000020057",-0.148161521607952,0.909257136506511,"Dram1","non-significant"
"ENSMUSG00000020061",0.135253004000309,0.684627278334796,"Mybpc1","non-significant"
"ENSMUSG00000020063",-0.00823978545505703,0.991676559507089,"Sirt1","non-significant"
"ENSMUSG00000020064",-0.0265133633794733,0.976077001685713,"Herc4","non-significant"
"ENSMUSG00000020067",-0.0622166583834551,0.897845998560562,"Mypn","non-significant"
"ENSMUSG00000020069",0.168015346713178,0.662956811280799,"Hnrnph3","non-significant"
"ENSMUSG00000020070",-0.0488010646135769,0.957760129479797,"Rufy2","non-significant"
"ENSMUSG00000020072",0.247910649555773,0.862528705867402,"Pbld2","non-significant"
"ENSMUSG00000020074",0.105585482073653,0.735475797349047,"Ccar1","non-significant"
"ENSMUSG00000020075",0.0162944485130174,0.977430930012133,"Ddx21","non-significant"
"ENSMUSG00000020076",-0.0853133384946163,0.800748279733781,"Ddx50","non-significant"
"ENSMUSG00000020077",0.100569658726333,0.925158087725757,"Srgn","non-significant"
"ENSMUSG00000020078",-0.0202651643047286,0.964320081902298,"Vps26a","non-significant"
"ENSMUSG00000020079",-0.0827659792132962,0.799531736483232,"Supv3l1","non-significant"
"ENSMUSG00000020083",-0.0352911769784914,0.989074759783954,"Fam241b","non-significant"
"ENSMUSG00000020085",0.0223091625765158,0.977430930012133,"Aifm2","non-significant"
"ENSMUSG00000020086",0.360404680537359,0.825273409953764,"Macroh2a2","non-significant"
"ENSMUSG00000020087",-0.0945307803237264,0.88339314610602,"Tysnd1","non-significant"
"ENSMUSG00000020088",-0.057753500713902,0.870134852687108,"Sar1a","non-significant"
"ENSMUSG00000020089",-0.05799814999285,0.875868831572939,"Ppa1","non-significant"
"ENSMUSG00000020091",0.0419273394724765,0.947474915373231,"Eif4ebp2","non-significant"
"ENSMUSG00000020092",0.138423253123847,0.789340339548761,"Pald1","non-significant"
"ENSMUSG00000020097",-0.163955894468865,0.655119099749023,"Sgpl1","non-significant"
"ENSMUSG00000020098",-0.370474525572301,0.862082529906723,"Pcbd1","non-significant"
"ENSMUSG00000020099",0.540777013107254,0.631330879342716,"Unc5b","non-significant"
"ENSMUSG00000020100",-0.217084853779445,0.828764788202275,"Slc29a3","non-significant"
"ENSMUSG00000020101",0.0379507802313338,0.9813101572417,"Vsir","non-significant"
"ENSMUSG00000020102",0.072027027496096,0.979246050391906,"Slc16a7","non-significant"
"ENSMUSG00000020105",-0.0658432789275968,0.963279029873188,"Lrig3","non-significant"
"ENSMUSG00000020107",0.0713774179733662,0.900160024487304,"Anapc16","non-significant"
"ENSMUSG00000020108",-0.284759330968698,0.947474915373231,"Ddit4","non-significant"
"ENSMUSG00000020109",-0.0167772948927667,0.979075375076342,"Dnajb12","non-significant"
"ENSMUSG00000020111",-0.056000683317473,0.854233066005371,"Micu1","non-significant"
"ENSMUSG00000020114",0.118502082655487,0.679573934929635,"Cand1","non-significant"
"ENSMUSG00000020115",0.0112069417000451,0.985883230627347,"Tbk1","non-significant"
"ENSMUSG00000020116",0.0211743908306298,0.968328964412157,"Pno1","non-significant"
"ENSMUSG00000020120",-0.300719323456271,0.86947719473942,"Plek","non-significant"
"ENSMUSG00000020121",0.225136818902141,0.884045003273735,"Srgap1","non-significant"
"ENSMUSG00000020122",0.241738305025,0.802601805965967,"Egfr","non-significant"
"ENSMUSG00000020123",0.526567909782299,0.697715923543851,"Avpr1a","non-significant"
"ENSMUSG00000020124",0.0534442746942045,0.872438306818569,"Usp15","non-significant"
"ENSMUSG00000020128",0.178093366838808,0.280134747399904,"Vps54","non-significant"
"ENSMUSG00000020130",-0.0561384817989623,0.906374408170447,"Tbc1d15","non-significant"
"ENSMUSG00000020131",0.00346110709163118,0.997460325812506,"Pcsk4","non-significant"
"ENSMUSG00000020132",0.0123416119513716,0.977430930012133,"Rab21","non-significant"
"ENSMUSG00000020133",-0.0854376338744862,0.91099006898321,"2310011J03Rik","non-significant"
"ENSMUSG00000020134",0.0734179864460233,0.925935926617599,"Peli1","non-significant"
"ENSMUSG00000020135",0.355998497957262,0.870614459984629,"Apc2","non-significant"
"ENSMUSG00000020137",0.0405742782395584,0.977430930012133,"Thap2","non-significant"
"ENSMUSG00000020142",-0.11196690157221,0.964389961119476,"Slc1a4","non-significant"
"ENSMUSG00000020143",0.0678779250683134,0.977430930012133,"Dock2","non-significant"
"ENSMUSG00000020149",-0.107464476863881,0.576499098852757,"Rab1a","non-significant"
"ENSMUSG00000020150",-0.214647811810492,0.818416859709542,"Gamt","non-significant"
"ENSMUSG00000020151",0.39740998116852,0.77009002769833,"Ptprr","non-significant"
"ENSMUSG00000020152",0.00879717681835441,0.985883230627347,"Actr2","non-significant"
"ENSMUSG00000020153",-0.00608550800817738,0.993104821954921,"Ndufs7","non-significant"
"ENSMUSG00000020154",0.334061527782525,0.383943978324532,"Ptprb","non-significant"
"ENSMUSG00000020155",0.240003359783295,0.92070175821537,"Kcnmb1","non-significant"
"ENSMUSG00000020156",-0.00362872760489126,0.996294718762467,"Pwwp3a","non-significant"
"ENSMUSG00000020160",-0.0144655935426359,0.989944319013175,"Meis1","non-significant"
"ENSMUSG00000020163",-0.00752405203877443,0.990647121327956,"Uqcr11","non-significant"
"ENSMUSG00000020166",0.104191204728979,0.641758382931136,"Cnot2","non-significant"
"ENSMUSG00000020167",-0.0698632295424814,0.906504303369822,"Tcf3","non-significant"
"ENSMUSG00000020169",-0.0150453358044065,0.989944319013175,"Best3","non-significant"
"ENSMUSG00000020170",0.0165283625275163,0.982828170558469,"Frs2","non-significant"
"ENSMUSG00000020171",-0.199383419056196,0.565524438910103,"Yeats4","non-significant"
"ENSMUSG00000020173",-0.0410078275597447,0.897845998560562,"Cobl","non-significant"
