"","log2FoldChange","padj","GeneSymbol","significance"
"ENSMUSG00000027596",0,1,"a","non-significant"
"ENSMUSG00000027597",-0.0944920842477975,1,"Ahcy","non-significant"
"ENSMUSG00000027598",-0.00200616171863978,1,"Itch","non-significant"
"ENSMUSG00000027599",0.00776881836273531,1,"Armc1","non-significant"
"ENSMUSG00000027601",-0.00122873783149326,1,"Mtfr1","non-significant"
"ENSMUSG00000027602",-0.00600937383247306,1,"Map1lc3a","non-significant"
"ENSMUSG00000027603",-0.0991870305209029,1,"Ggt7","non-significant"
"ENSMUSG00000027605",0.0363704950282753,1,"Acss2","non-significant"
"ENSMUSG00000027606",0,1,"Dnajc5b","non-significant"
"ENSMUSG00000027610",-0.0382667235205715,1,"Gss","non-significant"
"ENSMUSG00000027611",0.39662659938034,1,"Procr","non-significant"
"ENSMUSG00000027612",-0.478261331408779,1,"Mmp24","non-significant"
"ENSMUSG00000027613",0.0254310387463279,1,"Eif6","non-significant"
"ENSMUSG00000027615",-0.0254269047142938,1,"Hps3","non-significant"
"ENSMUSG00000027618",0.0378661959461067,1,"Nfs1","non-significant"
"ENSMUSG00000027620",0.0514817396356043,1,"Rbm39","non-significant"
"ENSMUSG00000027624",-0.0514823610202405,1,"Epb41l1","non-significant"
"ENSMUSG00000027628",0.0148632569656183,1,"Aar2","non-significant"
"ENSMUSG00000027630",-0.0675043830284463,1,"Tbl1xr1","non-significant"
"ENSMUSG00000027634",-0.0632248155660392,1,"Ndrg3","non-significant"
"ENSMUSG00000027635",-0.0920503177065907,1,"Dsn1","non-significant"
"ENSMUSG00000027636",-1.22352105765423,1,"Sla2","non-significant"
"ENSMUSG00000027637",0.0107618732902911,1,"Rab5if","non-significant"
"ENSMUSG00000027639",-0.00132457738708922,1,"Samhd1","non-significant"
"ENSMUSG00000027641",-0.00773401954113042,1,"Rbl1","non-significant"
"ENSMUSG00000027642",-0.0586185873360561,1,"Rpn2","non-significant"
"ENSMUSG00000027643",-0.749759986306574,1,"Ghrh","non-significant"
"ENSMUSG00000027646",-0.00142261194013052,1,"Src","non-significant"
"ENSMUSG00000027649",0.0510309459199197,1,"Ctnnbl1","non-significant"
"ENSMUSG00000027650",-0.0608231272554763,1,"Tti1","non-significant"
"ENSMUSG00000027651",-0.0384573641967151,1,"Rprd1b","non-significant"
"ENSMUSG00000027652",-0.123519090995261,1,"Ralgapb","non-significant"
"ENSMUSG00000027654",0.614514576637859,1,"Fam83d","non-significant"
"ENSMUSG00000027655",0.0635731293494051,1,"Dhx35","non-significant"
"ENSMUSG00000027656",-0.242830973293836,1,"Ccn5","non-significant"
"ENSMUSG00000027660",-0.05669511870216,1,"Skil","non-significant"
"ENSMUSG00000027661",0.293641859973676,1,"Slc2a10","non-significant"
"ENSMUSG00000027663",-0.252108926803722,1,"Zmat3","non-significant"
"ENSMUSG00000027665",-0.165344320865355,1,"Pik3ca","non-significant"
"ENSMUSG00000027667",0.0297984723853833,1,"Zfp639","non-significant"
"ENSMUSG00000027668",-0.0782615897812134,1,"Mfn1","non-significant"
"ENSMUSG00000027669",0.0472491797333357,1,"Gnb4","non-significant"
"ENSMUSG00000027670",0.180185054917156,1,"Ocstamp","non-significant"
"ENSMUSG00000027671",0.0134979966816188,1,"Actl6a","non-significant"
"ENSMUSG00000027673",0.0278556094169921,1,"Ndufb5","non-significant"
"ENSMUSG00000027674",-0.214605943361528,1,"Pex5l","non-significant"
"ENSMUSG00000027676",-0.250238408457429,1,"Ccdc39","non-significant"
"ENSMUSG00000027677",0.102478883935688,1,"Ttc14","non-significant"
"ENSMUSG00000027678",-0.107236854292178,1,"Ncoa3","non-significant"
"ENSMUSG00000027679",0.119362736034618,1,"Dnajc19","non-significant"
"ENSMUSG00000027680",0.0551825785070029,1,"Fxr1","non-significant"
"ENSMUSG00000027684",-0.193799810408477,1,"Mecom","non-significant"
"ENSMUSG00000027690",-1.59069812405841,1,"Slc2a2","non-significant"
"ENSMUSG00000027692",-0.0262733092204794,1,"Tnik","non-significant"
"ENSMUSG00000027695",-0.0379560151028354,1,"Pld1","non-significant"
"ENSMUSG00000027698",0.253896426364215,1,"Nceh1","non-significant"
"ENSMUSG00000027699",0.00363581271416687,1,"Ect2","non-significant"
"ENSMUSG00000027702",0.67160241018247,1,"Lrrc34","non-significant"
"ENSMUSG00000027703",1.67371753129799,1,"Lrriq4","non-significant"
"ENSMUSG00000027706",-0.00457109234900344,1,"Sec62","non-significant"
"ENSMUSG00000027708",-0.0714460706399193,1,"Dcun1d1","non-significant"
"ENSMUSG00000027709",-0.0594565865706328,1,"Mccc1","non-significant"
"ENSMUSG00000027710",0.0386135891649129,1,"Acad9","non-significant"
"ENSMUSG00000027712",0.00564832975359371,1,"Anxa5","non-significant"
"ENSMUSG00000027713",0.29755252512125,1,"1810062G17Rik","non-significant"
"ENSMUSG00000027714",0.0627347040493088,1,"Exosc9","non-significant"
"ENSMUSG00000027715",0.332419979627272,1,"Ccna2","non-significant"
"ENSMUSG00000027716",0.0618513749258709,1,"Trpc3","non-significant"
"ENSMUSG00000027719",-1.49001495710626,1,"Adad1","non-significant"
"ENSMUSG00000027720",-2.05854782384344,1,"Il2","non-significant"
"ENSMUSG00000027722",0.0476889455076101,1,"Afg2a","non-significant"
"ENSMUSG00000027737",0.132644755655121,1,"Slc7a11","non-significant"
"ENSMUSG00000027739",-0.00309690080903258,1,"Rab33b","non-significant"
"ENSMUSG00000027742",0.0495047058730523,1,"Cog6","non-significant"
"ENSMUSG00000027744",-0.166898414823858,1,"Stoml3","non-significant"
"ENSMUSG00000027746",-0.0078598075161821,1,"Ufm1","non-significant"
"ENSMUSG00000027748",-0.0661072403873354,1,"Trpc4","non-significant"
"ENSMUSG00000027750",-0.318620063291595,1,"Postn","non-significant"
"ENSMUSG00000027751",-0.0865299736182086,1,"Supt20","non-significant"
"ENSMUSG00000027752",0.19844367749289,1,"Exosc8","non-significant"
"ENSMUSG00000027761",-3.26348707716326,1,"Aadac","non-significant"
"ENSMUSG00000027762",-1.62521009226466,1,"Sucnr1","non-significant"
"ENSMUSG00000027763",-0.036956878232336,1,"Mbnl1","non-significant"
"ENSMUSG00000027765",-0.0860770952025171,1,"P2ry1","non-significant"
"ENSMUSG00000027770",0.0265226469325457,1,"Dhx36","non-significant"
"ENSMUSG00000027774",0.00462735822652891,1,"Gfm1","non-significant"
"ENSMUSG00000027775",0.0055144795400035,1,"Mfsd1","non-significant"
"ENSMUSG00000027776",0.246834962127157,1,"Il12a","non-significant"
"ENSMUSG00000027777",-0.0490083148331646,1,"Schip1","non-significant"
"ENSMUSG00000027778",0.107143702325931,1,"Ift80","non-significant"
"ENSMUSG00000027782",-0.116340929236093,1,"Kpna4","non-significant"
"ENSMUSG00000027784",0.052115637934754,1,"Ppm1l","non-significant"
"ENSMUSG00000027787",0.0494114851729035,1,"Nmd3","non-significant"
"ENSMUSG00000027792",-0.0313153804884705,1,"Bche","non-significant"
"ENSMUSG00000027793",-0.705203969549162,1,"Ccna1","non-significant"
"ENSMUSG00000027794",0.0121909570827556,1,"Sohlh2","non-significant"
"ENSMUSG00000027796",-0.346227596564754,1,"Smad9","non-significant"
"ENSMUSG00000027797",-0.0197129153584102,1,"Dclk1","non-significant"
"ENSMUSG00000027799",0.0336290373980195,1,"Nbea","non-significant"
"ENSMUSG00000027800",0.112249364959897,1,"Tm4sf1","non-significant"
"ENSMUSG00000027801",-2.83176363159088,1,"Tm4sf4","non-significant"
"ENSMUSG00000027803",-0.141168173630139,1,"Wwtr1","non-significant"
"ENSMUSG00000027804",0.010813588001212,1,"Ppid","non-significant"
"ENSMUSG00000027805",-0.00244365880280765,1,"Pfn2","non-significant"
"ENSMUSG00000027806",-0.010687995343342,1,"Tsc22d2","non-significant"
"ENSMUSG00000027808",0.0688933191064394,1,"Serp1","non-significant"
"ENSMUSG00000027809",0.0549608402076341,1,"Etfdh","non-significant"
"ENSMUSG00000027810",0.0531661717512585,1,"Eif2a","non-significant"
"ENSMUSG00000027811",0.00395438215461762,1,"4930579G24Rik","non-significant"
"ENSMUSG00000027820",0.222249586979267,1,"Mme","non-significant"
"ENSMUSG00000027822",-0.100099363170029,1,"Slc33a1","non-significant"
"ENSMUSG00000027823",0.00876909041079551,1,"Gmps","non-significant"
"ENSMUSG00000027824",0.312068218351409,1,"Vmn2r1","non-significant"
"ENSMUSG00000027827",0.0706557964272857,1,"Kcnab1","non-significant"
"ENSMUSG00000027828",-0.0529160345940255,1,"Ssr3","non-significant"
"ENSMUSG00000027829",0.259414547529476,1,"Ccnl1","non-significant"
"ENSMUSG00000027831",0.0108684340520377,1,"Veph1","non-significant"
"ENSMUSG00000027832",0.231511947477459,1,"Ptx3","non-significant"
"ENSMUSG00000027833",0.140771534489421,1,"Shox2","non-significant"
"ENSMUSG00000027834",0.142856067001054,1,"Serpini1","non-significant"
"ENSMUSG00000027835",0.265179297375116,1,"Pdcd10","non-significant"
"ENSMUSG00000027840",-0.615034323001506,1,"Wnt2b","non-significant"
"ENSMUSG00000027843",-0.123089160374802,1,"Ptpn22","non-significant"
"ENSMUSG00000027845",0.171819445538016,1,"Dclre1b","non-significant"
"ENSMUSG00000027848",-0.455495394300555,1,"Olfml3","non-significant"
"ENSMUSG00000027849",-0.640876402260211,1,"Syt6","non-significant"
"ENSMUSG00000027852",0.100302957701581,1,"Nras","non-significant"
"ENSMUSG00000027854",-0.00998539216779293,1,"Sike1","non-significant"
"ENSMUSG00000027855",-0.70488741558697,1,"Sycp1","non-significant"
"ENSMUSG00000027857",1.4171593337829,1,"Tshb","non-significant"
"ENSMUSG00000027858",-0.0398873105493224,1,"Tspan2","non-significant"
"ENSMUSG00000027859",-0.534811533196051,1,"Ngf","non-significant"
"ENSMUSG00000027860",-0.103129167504808,1,"Vangl1","non-significant"
"ENSMUSG00000027861",-0.051797992452582,1,"Casq2","non-significant"
"ENSMUSG00000027863",0.111036303536073,1,"Cd2","non-significant"
"ENSMUSG00000027864",0.0469469873678537,1,"Ptgfrn","non-significant"
"ENSMUSG00000027865",-0.0352107740703669,1,"Gdap2","non-significant"
"ENSMUSG00000027867",-1.62799108151105,1,"Spag17","non-significant"
"ENSMUSG00000027868",0.0297407906994346,1,"Tbx15","non-significant"
"ENSMUSG00000027875",-0.716388357673191,1,"Hmgcs2","non-significant"
"ENSMUSG00000027876",-2.04791479044748,1,"Reg4","non-significant"
"ENSMUSG00000027878",-0.0460312825744272,1,"Notch2","non-significant"
"ENSMUSG00000027879",-0.0340190370285781,1,"Sec22b","non-significant"
"ENSMUSG00000027880",-1.50915552153792,1,"Slc25a54","non-significant"
"ENSMUSG00000027881",-0.0687412436255343,1,"Prpf38b","non-significant"
"ENSMUSG00000027882",0.0303428195895581,1,"Stxbp3","non-significant"
"ENSMUSG00000027883",-0.120617654930249,1,"Gpsm2","non-significant"
"ENSMUSG00000027884",-0.104782734113895,1,"Clcc1","non-significant"
"ENSMUSG00000027886",-2.46639214654263,1,"Cfap276","non-significant"
"ENSMUSG00000027887",0.113824168724077,1,"Sypl2","non-significant"
"ENSMUSG00000027889",0.0405915193217733,1,"Ampd2","non-significant"
"ENSMUSG00000027890",0.0789712226643682,1,"Gstm4","non-significant"
"ENSMUSG00000027893",-0.0132914443649893,1,"Ahcyl1","non-significant"
"ENSMUSG00000027894",-0.431382954917064,1,"Slc6a17","non-significant"
"ENSMUSG00000027895",0.0186562870784077,1,"Kcnc4","non-significant"
"ENSMUSG00000027896",0.236587154378479,1,"Slc16a4","non-significant"
"ENSMUSG00000027900",-0.0268552813462353,1,"Dram2","non-significant"
"ENSMUSG00000027901",0.0379905322404241,1,"Dennd2d","non-significant"
"ENSMUSG00000027902",0,1,"Chil6","non-significant"
"ENSMUSG00000027905",0.0465680871856122,1,"Ddx20","non-significant"
"ENSMUSG00000027907",0.0228705034288193,1,"S100a11","non-significant"
"ENSMUSG00000027908",-2.72808473630447,1,"Tchhl1","non-significant"
"ENSMUSG00000027912",0.692850608372959,1,"Lce1m","non-significant"
"ENSMUSG00000027913",-0.331773343903473,1,"Crct1","non-significant"
"ENSMUSG00000027919",-1.50730946730179,1,"Lce1g","non-significant"
"ENSMUSG00000027931",0.125228012483629,1,"Npr1","non-significant"
"ENSMUSG00000027932",-0.125445772953059,1,"Slc27a3","non-significant"
"ENSMUSG00000027933",-0.135612125657546,1,"Ints3","non-significant"
"ENSMUSG00000027935",0.101307240671784,1,"Rab13","non-significant"
"ENSMUSG00000027936",0.0378742647075798,1,"Crtc2","non-significant"
"ENSMUSG00000027937",0.133550820122909,1,"Jtb","non-significant"
"ENSMUSG00000027938",0.376287404173874,1,"Creb3l4","non-significant"
"ENSMUSG00000027939",0.137863921583696,1,"Nup210l","non-significant"
"ENSMUSG00000027940",0.263300080171731,1,"Tpm3","non-significant"
"ENSMUSG00000027942",0.0226885482180736,1,"4933434E20Rik","non-significant"
"ENSMUSG00000027944",-0.0617901842916849,1,"Hax1","non-significant"
"ENSMUSG00000027947",0.128898055329884,1,"Il6ra","non-significant"
"ENSMUSG00000027950",0.225398925706824,1,"Chrnb2","non-significant"
"ENSMUSG00000027951",0.215816541166502,1,"Adar","non-significant"
"ENSMUSG00000027952",0.0905328212239879,1,"Pmvk","non-significant"
"ENSMUSG00000027953",-0.014080044841722,1,"Slc50a1","non-significant"
"ENSMUSG00000027954",-0.174728366170393,1,"Efna1","non-significant"
"ENSMUSG00000027955",0.203193104640226,1,"Gask1b","non-significant"
"ENSMUSG00000027956",-0.197598254827849,1,"Tmem144","non-significant"
"ENSMUSG00000027957",0.140191371700248,1,"Slc35a3","non-significant"
"ENSMUSG00000027959",0.0160040364448343,1,"Sass6","non-significant"
"ENSMUSG00000027961",0.029452450205761,1,"Lrrc39","non-significant"
"ENSMUSG00000027962",0.0232019097785772,1,"Vcam1","non-significant"
"ENSMUSG00000027963",0.0231201283700931,1,"Extl2","non-significant"
"ENSMUSG00000027965",0.809642959206734,1,"Olfm3","non-significant"
"ENSMUSG00000027966",-0.203685435264702,1,"Col11a1","non-significant"
"ENSMUSG00000027967",0,1,"Neurog2","non-significant"
"ENSMUSG00000027968",-0.00258865533475734,1,"Larp7","non-significant"
"ENSMUSG00000027971",-1.34536673251838,1,"Ndst4","non-significant"
"ENSMUSG00000027977",2.54565688949216,1,"Ndst3","non-significant"
"ENSMUSG00000027978",0.108312130247406,1,"Prss12","non-significant"
"ENSMUSG00000027981",-0.0767647324633781,1,"Rnpc3","non-significant"
"ENSMUSG00000027983",-0.0334589352614363,1,"Cyp2u1","non-significant"
"ENSMUSG00000027984",0.173079584253673,1,"Hadh","non-significant"
"ENSMUSG00000027985",0.104576121795815,1,"Lef1","non-significant"
"ENSMUSG00000027993",0.0124204054050146,1,"Trim2","non-significant"
"ENSMUSG00000027994",-0.197628074590568,1,"Mcub","non-significant"
"ENSMUSG00000027995",-0.0637361159807737,1,"Tlr2","non-significant"
"ENSMUSG00000027996",0.314678732505981,1,"Sfrp2","non-significant"
"ENSMUSG00000027997",0.168015089307999,1,"Casp6","non-significant"
"ENSMUSG00000027998",0.0362772392852442,1,"Plrg1","non-significant"
"ENSMUSG00000027999",0.167449472753332,1,"Pla2g12a","non-significant"
"ENSMUSG00000028001",-3.46555692242409,1,"Fga","non-significant"
"ENSMUSG00000028003",0.0176031982869321,1,"Lrat","non-significant"
"ENSMUSG00000028004",-1.42623124744819,1,"Npy2r","non-significant"
"ENSMUSG00000028005",0.137442290955152,1,"Gucy1b1","non-significant"
"ENSMUSG00000028007",0.0110801347405536,1,"Snx7","non-significant"
"ENSMUSG00000028008",-1.83931933005063,1,"Asic5","non-significant"
"ENSMUSG00000028009",-2.11178020699901,1,"1700061I17Rik","non-significant"
"ENSMUSG00000028010",0.0841104750732609,1,"Gar1","non-significant"
"ENSMUSG00000028011",-3.08584888927657,1,"Tdo2","non-significant"
"ENSMUSG00000028012",0.0929845708451884,1,"Rrh","non-significant"
"ENSMUSG00000028013",0.0324396544968926,1,"Ppa2","non-significant"
"ENSMUSG00000028015",0.0831078901314334,1,"Ctso","non-significant"
"ENSMUSG00000028016",0.033829571486788,1,"Ints12","non-significant"
"ENSMUSG00000028017",0.051144210328193,1,"Egf","non-significant"
"ENSMUSG00000028018",0.0667210413083129,1,"Gstcd","non-significant"
"ENSMUSG00000028019",-0.00455716678666619,1,"Pdgfc","non-significant"
"ENSMUSG00000028020",0.962858749028565,1,"Glrb","non-significant"
"ENSMUSG00000028023",-0.00754930862251123,1,"Pitx2","non-significant"
"ENSMUSG00000028024",-0.146787497092551,1,"Enpep","non-significant"
"ENSMUSG00000028028",-0.124244007134671,1,"Alpk1","non-significant"
"ENSMUSG00000028029",0.0922124642549231,1,"Aimp1","non-significant"
"ENSMUSG00000028030",-0.0922639619678742,1,"Tbck","non-significant"
"ENSMUSG00000028031",0.560968781942517,1,"Dkk2","non-significant"
"ENSMUSG00000028032",0.159788365748293,1,"Papss1","non-significant"
"ENSMUSG00000028033",-0.210745127779763,1,"Kcnq5","non-significant"
"ENSMUSG00000028034",-0.0534078836863449,1,"Fubp1","non-significant"
"ENSMUSG00000028035",-0.0915704659793045,1,"Dnajb4","non-significant"
"ENSMUSG00000028036",0.0496688673931085,1,"Ptgfr","non-significant"
"ENSMUSG00000028037",-0.158243440153082,1,"Ifi44","non-significant"
"ENSMUSG00000028039",-0.0364497943814636,1,"Efna3","non-significant"
"ENSMUSG00000028040",1.40890077437221,1,"Efna4","non-significant"
"ENSMUSG00000028041",0.00850599785658283,1,"Adam15","non-significant"
"ENSMUSG00000028042",-0.16135534808399,1,"Zbtb7b","non-significant"
"ENSMUSG00000028044",0.0143332744284975,1,"Cks1b","non-significant"
"ENSMUSG00000028047",0.154146790842971,1,"Thbs3","non-significant"
"ENSMUSG00000028048",-0.0737796929638389,1,"Gba1","non-significant"
"ENSMUSG00000028049",0.00851983219194575,1,"Scamp3","non-significant"
"ENSMUSG00000028051",0.779469634525461,1,"Hcn3","non-significant"
"ENSMUSG00000028053",-0.0931948609156804,1,"Ash1l","non-significant"
"ENSMUSG00000028057",0.00359830984422687,1,"Rit1","non-significant"
"ENSMUSG00000028059",-0.11978799309393,1,"Arhgef2","non-significant"
"ENSMUSG00000028060",-0.0776322522371941,1,"Khdc4","non-significant"
"ENSMUSG00000028062",0.0914706767911581,1,"Lamtor2","non-significant"
"ENSMUSG00000028063",-0.0974604427341134,1,"Lmna","non-significant"
"ENSMUSG00000028064",-0.0927279425018224,1,"Sema4a","non-significant"
"ENSMUSG00000028066",0.0922849258752556,1,"Pmf1","non-significant"
"ENSMUSG00000028068",0.231825818555522,1,"Iqgap3","non-significant"
"ENSMUSG00000028069",-0.0255499999195998,1,"Gpatch4","non-significant"
"ENSMUSG00000028070",0.0750382907361244,1,"Naxe","non-significant"
"ENSMUSG00000028071",0.150587529201833,1,"Sh2d2a","non-significant"
"ENSMUSG00000028072",-3.02092429346606,1,"Ntrk1","non-significant"
"ENSMUSG00000028073",-0.0462891686600173,1,"Pear1","non-significant"
"ENSMUSG00000028076",-0.0726372257263585,1,"Cd1d1","non-significant"
"ENSMUSG00000028078",0.415193068055813,1,"Dclk2","non-significant"
"ENSMUSG00000028080",-0.051085328269017,1,"Lrba","non-significant"
"ENSMUSG00000028081",0.0733236727320836,1,"Rps3a1","non-significant"
"ENSMUSG00000028082",-0.163546194629324,1,"Sh3d19","non-significant"
"ENSMUSG00000028085",0.0532072291374829,1,"Gatb","non-significant"
"ENSMUSG00000028086",-0.00584001534718853,1,"Fbxw7","non-significant"
"ENSMUSG00000028088",-0.00528114902955286,1,"Fmo5","non-significant"
"ENSMUSG00000028089",0.0314933970084732,1,"Chd1l","non-significant"
"ENSMUSG00000028093",-0.0640248545999849,1,"Acp6","non-significant"
"ENSMUSG00000028096",-0.00737924230114138,1,"Gpr89","non-significant"
"ENSMUSG00000028098",-0.313671577620688,1,"Rnf115","non-significant"
"ENSMUSG00000028099",0.004262793305284,1,"Polr3c","non-significant"
"ENSMUSG00000028100",0.0855478705827372,1,"Nudt17","non-significant"
"ENSMUSG00000028101",0.0281574260936708,1,"Pias3","non-significant"
"ENSMUSG00000028102",-0.0197249941885563,1,"Pex11b","non-significant"
"ENSMUSG00000028104",0.172535995937459,1,"Polr3gl","non-significant"
"ENSMUSG00000028106",-0.0865814244664435,1,"Rprd2","non-significant"
"ENSMUSG00000028107",-0.0513563945715778,1,"Tars2","non-significant"
"ENSMUSG00000028108",-0.0331021263743302,1,"Ecm1","non-significant"
"ENSMUSG00000028109",-0.749778788442028,1,"Hormad1","non-significant"
"ENSMUSG00000028111",0.110587978938393,1,"Ctsk","non-significant"
"ENSMUSG00000028114",0.0898969237649419,1,"Mettl14","non-significant"
"ENSMUSG00000028115",2.04743712070849,1,"Bnipl","non-significant"
